step,train_loss,test_loss,train_acc,test_acc,restricted_loss,excluded_loss,hill,moment,gpd,k,n,median_deviation
22100,4.47641e-05,0.000599574,1,0.999776,0.000128713,5.89023,0.0306763,-0.220676,-0.2057,638,12769,339.473
22200,0.000531068,0.000831561,1,1,0.00066421,5.02548,0.0288605,-0.252687,-0.214973,638,12769,227.545
22300,0.000313488,0.000600587,1,1,0.000412618,5.14769,0.0283533,-0.172705,-0.190664,638,12769,217.52
22400,0.000115338,0.000285788,1,1,0.000172619,5.31943,0.0282193,-0.123731,-0.145811,638,12769,220.644
22500,4.08125e-05,0.000140343,1,1,7.23942e-05,5.48641,0.0285648,-0.166846,-0.175553,638,12769,225.552
22600,1.43875e-05,7.21343e-05,1,1,3.14782e-05,5.64669,0.0295843,-0.247652,-0.225411,638,12769,230.563
22700,5.14588e-06,3.78466e-05,1,1,1.45868e-05,5.79385,0.0287497,-0.224444,-0.219872,638,12769,235.616
22800,1.91027e-06,1.99357e-05,1,1,4.44665e-06,5.83926,0.0275811,-0.191823,-0.205566,638,12769,240.835
22900,7.76789e-07,1.08322e-05,1,1,2.04639e-06,5.88321,0.0269628,-0.215622,-0.218605,638,12769,247.022
23000,3.67494e-07,6.52749e-06,1,1,1.07279e-06,5.86829,0.0259965,-0.267637,-0.240057,638,12769,254.727
23100,2.09877e-07,5.18312e-06,1,1,6.53163e-07,5.8035,0.0246291,-0.277375,-0.246214,638,12769,272.892
23200,1.37168e-07,4.14951e-06,1,1,4.14208e-07,5.73942,0.0243285,-0.241477,-0.284528,638,12769,319.829
23300,1.29076e-07,1.6946e-05,1,1,4.11329e-07,6.09543,0.0366125,-0.301314,-0.328643,638,12769,579.612
23400,8.68239e-05,0.000165694,1,1,0.000121627,5.31126,0.0288928,-0.212984,-0.184635,638,12769,274.293
23500,0.000439653,0.000658415,1,1,0.000531713,5.01535,0.02948,-0.216429,-0.158348,638,12769,209.417
23600,0.000195948,0.000334314,1,1,0.000257506,5.18229,0.0323992,-0.181887,-0.133606,638,12769,211.125
23700,7.14247e-05,0.000139,1,1,0.000103366,5.3303,0.0315141,-0.170426,-0.125715,638,12769,217.879
23800,2.5401e-05,5.75306e-05,1,1,4.09242e-05,5.46851,0.0293726,-0.133669,-0.109319,638,12769,224.836
23900,9.03158e-06,2.4222e-05,1,1,1.63901e-05,5.59541,0.027698,-0.127399,-0.105746,638,12769,231.468
24000,3.28222e-06,1.05315e-05,1,1,6.81582e-06,5.70347,0.0270279,-0.159593,-0.123116,638,12769,237.861
24100,1.26016e-06,4.84418e-06,1,1,3.03765e-06,5.77981,0.0255801,-0.14104,-0.123601,638,12769,244.512
24200,5.43164e-07,2.41793e-06,1,1,1.5049e-06,5.80374,0.024792,-0.163197,-0.148889,638,12769,253.008
24300,2.77761e-07,1.34269e-06,1,1,7.58764e-07,5.77657,0.0232745,-0.172383,-0.173701,638,12769,268.873
24400,1.67609e-07,8.54802e-07,1,1,4.35201e-07,5.72094,0.0218082,-0.183828,-0.240995,638,12769,304.507
24500,1.14572e-07,8.11602e-07,1,1,2.98548e-07,5.80973,0.021341,-0.345411,-0.323024,638,12769,431.433
24600,3.37489e-05,0.000148446,1,1,5.70708e-05,5.8567,0.0289931,-0.202981,-0.196966,638,12769,338.733
24700,0.000326902,0.000471577,1,1,0.000394731,5.01474,0.0295873,-0.245308,-0.248045,638,12769,227.524
24800,0.000193163,0.00031667,1,1,0.000249866,5.14774,0.0345465,-0.182209,-0.192391,638,12769,219.426
24900,7.24073e-05,0.000142477,1,1,0.000104388,5.31359,0.0342389,-0.0924774,-0.123253,638,12769,222.261
25000,2.59651e-05,6.45519e-05,1,1,4.32265e-05,5.47377,0.0340806,-0.0969447,-0.115863,638,12769,226.656
25100,9.24542e-06,2.98585e-05,1,1,1.81448e-05,5.62057,0.0331164,-0.108436,-0.109544,638,12769,231.048
25200,3.35403e-06,1.3979e-05,1,1,7.8322e-06,5.74633,0.0324682,-0.126281,-0.111383,638,12769,235.377
25300,1.28419e-06,6.58305e-06,1,1,3.51868e-06,5.83689,0.030389,-0.0800247,-0.0827574,638,12769,240.635
25400,5.49701e-07,3.16071e-06,1,1,1.68772e-06,5.86855,0.028557,-0.0705217,-0.0824837,638,12769,247.88
25500,2.77636e-07,1.69242e-06,1,1,9.05663e-07,5.84542,0.0261268,-0.110324,-0.118163,638,12769,261.755
25600,1.68294e-07,1.11952e-06,1,1,5.64212e-07,5.79233,0.0233423,-0.178148,-0.211494,638,12769,291.655
25700,1.17653e-07,1.19587e-06,1,1,4.25182e-07,5.82069,0.0223088,-0.185546,-0.208079,638,12769,387.287
25800,9.86975e-05,0.000404422,1,1,0.000300604,6.00115,0.0308837,-0.241546,-0.214629,638,12769,353.01
25900,0.000456195,0.00064411,1,1,0.000554354,5.01461,0.030683,-0.264878,-0.227293,638,12769,217.16
26000,0.000509381,0.000736839,1,1,0.000685925,5.02124,0.0300297,-0.170151,-0.198534,638,12769,195.646
26100,0.000196642,0.000321619,1,1,0.000388567,5.16737,0.0330485,-0.198363,-0.197808,638,12769,199.229
26200,7.06779e-05,0.00013362,1,1,0.000221108,5.30965,0.0314605,-0.178424,-0.182079,638,12769,205.169
26300,2.50608e-05,5.57601e-05,1,1,0.000130969,5.45114,0.0295415,-0.175895,-0.180672,638,12769,211.387
26400,8.92016e-06,2.3994e-05,1,1,7.85026e-05,5.58961,0.0277769,-0.186773,-0.191913,638,12769,217.448
26500,3.25066e-06,1.09598e-05,1,1,4.57662e-05,5.71501,0.0264639,-0.222187,-0.225443,638,12769,223.529
26600,1.2498e-06,5.36888e-06,1,1,2.33815e-05,5.8111,0.0248424,-0.246413,-0.270021,638,12769,229.673
26700,5.37531e-07,2.88883e-06,1,1,1.07616e-05,5.85668,0.0241625,-0.316879,-0.352043,638,12769,236.79
26800,2.75738e-07,1.74911e-06,1,1,4.55761e-06,5.83931,0.0225482,-0.314971,-0.349213,638,12769,247.805
26900,1.69788e-07,1.14742e-06,1,1,2.13738e-06,5.77697,0.0212397,-0.259673,-0.262118,638,12769,274.751
27000,1.16782e-07,1.13703e-06,1,1,7.09599e-07,5.78844,0.0217807,-0.316053,-0.298123,638,12769,372.348
27100,0.00014491,0.000877426,1,0.999553,0.000338158,6.1405,0.0282311,-0.265318,-0.243441,638,12769,351.076
27200,0.000485342,0.00069692,1,1,0.000667446,5.0282,0.0285008,-0.27397,-0.230721,638,12769,214.427
27300,0.000794006,0.00113999,1,1,0.00126871,5.05483,0.0285685,-0.299196,-0.225968,638,12769,186.638
27400,0.000311376,0.000501411,1,1,0.000691188,5.26916,0.0278206,-0.219853,-0.193097,638,12769,191.323
27500,0.000112035,0.000210364,1,1,0.00038458,5.46043,0.0264836,-0.222719,-0.190697,638,12769,198.361
27600,3.9537e-05,9.10923e-05,1,1,0.000218357,5.64078,0.0250819,-0.234067,-0.206071,638,12769,205.165
27700,1.39471e-05,4.09302e-05,1,1,0.00012891,5.8106,0.0246479,-0.254312,-0.248582,638,12769,211.531
27800,4.99644e-06,1.92254e-05,1,1,6.21759e-05,5.95959,0.0246268,-0.274878,-0.310309,638,12769,217.632
27900,1.8656e-06,8.82963e-06,1,1,2.10014e-05,6.06673,0.0248819,-0.239788,-0.296431,638,12769,223.275
28000,7.59172e-07,4.14861e-06,1,1,6.91985e-06,6.11075,0.0247648,-0.190978,-0.227853,638,12769,228.914
28100,3.6102e-07,2.1279e-06,1,1,2.17643e-06,6.06364,0.0260766,-0.257958,-0.237846,638,12769,236.051
28200,2.07076e-07,1.24159e-06,1,1,1.23444e-06,5.9554,0.026427,-0.287914,-0.231949,638,12769,249.552
28300,1.39658e-07,8.4309e-07,1,1,7.83388e-07,5.83095,0.0242315,-0.243543,-0.23528,638,12769,284.876
28400,1.19489e-07,1.38568e-06,1,1,5.75851e-07,5.97406,0.0285636,-0.180195,-0.191739,638,12769,450.655
28500,6.17378e-05,0.000204563,1,1,0.00020316,5.66779,0.0316832,-0.3205,-0.299109,638,12769,303.094
28600,0.000737897,0.000994139,1,1,0.00101877,4.93634,0.0293781,-0.29235,-0.292246,638,12769,199.035
28700,0.00057164,0.000855596,1,1,0.000995367,5.08122,0.0283929,-0.263278,-0.262106,638,12769,186.963
28800,0.000214023,0.0003859,1,1,0.000578161,5.26116,0.0287531,-0.2705,-0.249206,638,12769,190.218
28900,7.61893e-05,0.000175562,1,1,0.000373061,5.438,0.0275458,-0.261709,-0.245157,638,12769,195.124
29000,2.68346e-05,8.51711e-05,1,1,0.000106461,5.76822,0.0252081,-0.198607,-0.217894,638,12769,200.175
29100,9.50232e-06,4.38863e-05,1,1,5.31087e-05,5.9635,0.0236381,-0.178717,-0.204865,638,12769,205.197
29200,3.43869e-06,2.3038e-05,1,1,2.50047e-05,6.13594,0.0228218,-0.194457,-0.207291,638,12769,209.828
29300,1.31189e-06,1.17643e-05,1,1,1.1766e-05,6.26078,0.0228943,-0.223328,-0.226007,638,12769,214.353
29400,5.58198e-07,5.90858e-06,1,1,4.82953e-06,6.31311,0.0215346,-0.157051,-0.187684,638,12769,219.722
29500,2.82212e-07,2.89528e-06,1,1,2.13524e-06,6.27083,0.0207152,-0.161118,-0.187021,638,12769,229.145
29600,1.7097e-07,1.71465e-06,1,1,1.15881e-06,6.17022,0.0204241,-0.25653,-0.245325,638,12769,250.883
29700,1.2173e-07,1.44051e-06,1,1,5.09632e-07,6.16975,0.0226709,-0.275891,-0.199727,638,12769,321.843
29800,0.000505696,0.0030122,1,0.999441,0.00278471,6.80873,0.0273925,-0.215331,-0.252736,638,12769,389.341
29900,0.000226749,0.000376693,1,1,0.000346204,5.24821,0.0312212,-0.275543,-0.300608,638,12769,223.303
30000,0.000453234,0.000692071,1,1,0.000600555,5.12381,0.0296987,-0.234972,-0.212394,638,12769,194.164
30100,0.000177272,0.000303661,1,1,0.000259946,5.30124,0.0302508,-0.160854,-0.156364,638,12769,200.854
30200,6.42439e-05,0.00012489,1,1,0.000107221,5.47333,0.029412,-0.162645,-0.150435,638,12769,209.07
30300,2.29414e-05,5.20029e-05,1,1,4.51322e-05,5.65172,0.0271277,-0.132369,-0.132698,638,12769,217.221
30400,8.21298e-06,2.25416e-05,1,1,1.96597e-05,5.82819,0.025503,-0.138543,-0.139007,638,12769,224.467
30500,3.00422e-06,1.05117e-05,1,1,8.93037e-06,5.98988,0.0242426,-0.165705,-0.161456,638,12769,231.45
30600,1.16426e-06,5.50953e-06,1,1,4.10031e-06,6.11184,0.0239753,-0.210068,-0.196513,638,12769,238.328
30700,5.079e-07,3.27565e-06,1,1,1.95338e-06,6.15848,0.0237062,-0.245978,-0.220015,638,12769,246.235
30800,2.64968e-07,2.19799e-06,1,1,1.05447e-06,6.13347,0.0223989,-0.254565,-0.244243,638,12769,261.089
30900,1.63314e-07,1.50933e-06,1,1,6.4586e-07,6.12115,0.0202383,-0.24584,-0.218505,638,12769,304.327
31000,1.30975e-07,1.86054e-06,1,1,4.44796e-07,6.79089,0.0285116,-0.10646,-0.0995036,638,12769,492.047
31100,7.77511e-05,0.000161736,1,1,0.000241385,5.74848,0.0328333,-0.168885,-0.19621,638,12769,256.858
31200,0.000455111,0.00066762,1,1,0.00062668,5.11003,0.0286609,-0.216317,-0.192016,638,12769,188.111
31300,0.00022247,0.000371896,1,1,0.000348228,5.40727,0.0267238,-0.128173,-0.112222,638,12769,188.5
31400,8.15426e-05,0.000161318,1,1,0.000147919,5.68643,0.0254687,-0.119629,-0.100084,638,12769,193.961
31500,2.90948e-05,7.05914e-05,1,1,6.21085e-05,5.95499,0.0245002,-0.148032,-0.122174,638,12769,199.866
31600,1.03727e-05,3.19587e-05,1,1,2.66169e-05,6.2072,0.0239726,-0.188082,-0.155232,638,12769,205.562
31700,3.76073e-06,1.49065e-05,1,1,1.17905e-05,6.42597,0.0236029,-0.188642,-0.17689,638,12769,211.058
31800,1.42755e-06,7.39768e-06,1,1,5.49249e-06,6.57603,0.024023,-0.236773,-0.216109,638,12769,216.401
31900,5.97882e-07,3.91327e-06,1,1,2.72186e-06,6.62058,0.0237609,-0.26702,-0.251827,638,12769,221.81
32000,2.97836e-07,2.33444e-06,1,1,1.50763e-06,6.54614,0.0225593,-0.292061,-0.290464,638,12769,230.841
32100,1.79468e-07,1.71101e-06,1,1,9.05099e-07,6.42934,0.0205471,-0.265986,-0.260563,638,12769,251.98
32200,1.26928e-07,1.36132e-06,1,1,5.24782e-07,6.42344,0.0191266,-0.0772237,-0.0550464,638,12769,318.986
32300,0.00150312,0.00506838,1,0.998769,0.00552924,6.91841,0.0270752,-0.325106,-0.309844,638,12769,393.684
32400,0.000387251,0.000585594,1,1,0.000584491,5.32537,0.0303333,-0.260394,-0.251488,638,12769,220.245
32500,0.00144567,0.00196304,1,1,0.00187975,5.05241,0.0288544,-0.328718,-0.259557,638,12769,173.811
32600,0.000634572,0.000967634,1,1,0.000908797,5.25714,0.0290145,-0.249203,-0.241817,638,12769,175.268
32700,0.000232988,0.000412718,1,1,0.00036355,5.44212,0.027757,-0.272372,-0.251222,638,12769,181.886
32800,8.27924e-05,0.000181865,1,1,0.000141653,5.62992,0.0256086,-0.276667,-0.262873,638,12769,189.25
32900,2.92029e-05,8.76873e-05,1,1,5.56285e-05,5.81808,0.0247924,-0.304453,-0.29593,638,12769,196.183
33000,1.03645e-05,4.8363e-05,1,1,2.23408e-05,6.00219,0.0229026,-0.196101,-0.21688,638,12769,202.78
33100,3.75819e-06,2.97094e-05,1,1,9.28117e-06,6.16848,0.0222014,-0.117254,-0.13707,638,12769,209.016
33200,1.43527e-06,1.85176e-05,1,1,4.10437e-06,6.29675,0.0235917,-0.105963,-0.128189,638,12769,214.731
33300,6.09834e-07,1.14974e-05,1,1,2.01107e-06,6.35313,0.0236662,-0.0686959,-0.0960214,638,12769,220.179
33400,3.05804e-07,6.59918e-06,1,1,1.15455e-06,6.31639,0.0227746,-0.0950738,-0.114213,638,12769,227.523
33500,1.85693e-07,3.08426e-06,1,1,7.66344e-07,6.22229,0.0195933,-0.174524,-0.192357,638,12769,246.568
33600,1.28983e-07,2.06731e-06,1,1,5.09603e-07,6.25587,0.0194464,-0.157001,-0.134552,638,12769,315.901
33700,0.0196417,0.0349787,0.993473,0.988589,0.0327333,7.43988,0.0265935,-0.275795,-0.316141,638,12769,480
33800,0.000386297,0.000706491,1,1,0.00104231,5.47448,0.0323337,-0.331396,-0.321111,638,12769,246.33
33900,0.00264981,0.00350753,1,1,0.00325673,4.9926,0.0279019,-0.337662,-0.33234,638,12769,178.222
34000,0.00138653,0.00211435,1,1,0.00209298,5.19694,0.0269193,-0.291512,-0.283077,638,12769,181.275
34100,0.000507937,0.000962988,1,1,0.00102849,5.38135,0.0238613,-0.208643,-0.22339,638,12769,191.855
34200,0.000180318,0.000467035,1,1,0.000525796,5.57409,0.0210933,-0.159992,-0.200544,638,12769,203.069
34300,6.34746e-05,0.000243039,1,1,0.000274466,5.7741,0.0197292,-0.141549,-0.223478,638,12769,213.585
34400,2.23704e-05,0.000131519,1,1,0.000137798,5.97924,0.0195956,-0.209017,-0.248172,638,12769,223.675
34500,7.9698e-06,6.72653e-05,1,1,7.02331e-05,6.1806,0.0195428,-0.189813,-0.188738,638,12769,233.163
34600,2.92149e-06,3.36345e-05,1,1,2.98627e-05,6.36069,0.0203997,-0.156476,-0.154582,638,12769,241.507
34700,1.14017e-06,1.72298e-05,1,1,9.67749e-06,6.48997,0.0216982,-0.172674,-0.160383,638,12769,248.927
34800,5.04974e-07,7.94354e-06,1,1,3.33802e-06,6.53958,0.02176,-0.170361,-0.159222,638,12769,255.577
34900,2.67925e-07,3.78992e-06,1,1,1.53619e-06,6.49685,0.0210988,-0.196767,-0.163879,638,12769,265.313
35000,1.69134e-07,1.98235e-06,1,1,9.39384e-07,6.43782,0.0178934,-0.199926,-0.138826,638,12769,292.383
35100,1.26181e-07,1.50271e-06,1,1,5.664e-07,6.77376,0.025028,-0.0974535,-0.0850659,638,12769,416.916
35200,5.57394e-05,0.000199602,1,1,0.000175344,6.19091,0.0278068,-0.145623,-0.176355,638,12769,262.382
35300,0.0005002,0.000718711,1,1,0.000779787,5.17906,0.0276418,-0.217637,-0.218981,638,12769,181.025
35400,0.00029286,0.000508161,1,1,0.000500145,5.51518,0.0313395,-0.270559,-0.274254,638,12769,176.983
35500,0.000107514,0.00022335,1,1,0.00021806,5.86409,0.0305694,-0.295027,-0.324816,638,12769,181.634
35600,3.78236e-05,9.50755e-05,1,1,8.30219e-05,6.18718,0.0284889,-0.273879,-0.374502,638,12769,187.132
35700,1.32698e-05,4.05321e-05,1,1,3.61377e-05,6.51345,0.0278025,-0.26479,-0.297499,638,12769,192.949
35800,4.73341e-06,1.78162e-05,1,1,1.6473e-05,6.82001,0.028777,-0.221337,-0.248424,638,12769,198.873
35900,1.76308e-06,8.35787e-06,1,1,8.02851e-06,7.07322,0.0304192,-0.183625,-0.233624,638,12769,204.576
36000,7.17963e-07,4.12395e-06,1,1,4.38137e-06,7.22031,0.0324016,-0.215765,-0.262801,638,12769,210.048
36100,3.41038e-07,2.13194e-06,1,1,2.69547e-06,7.22503,0.031371,-0.222582,-0.266269,638,12769,217.144
36200,1.98921e-07,1.25191e-06,1,1,1.91498e-06,7.10253,0.0262714,-0.158123,-0.197626,638,12769,232.103
36300,1.36172e-07,9.64567e-07,1,1,1.49167e-06,7.03348,0.0255776,-0.32928,-0.316627,638,12769,281.49
36400,1.54101e-07,6.41782e-06,1,1,1.022e-05,8.05661,0.0318124,-0.17178,-0.157392,638,12769,615.621
36500,0.000260219,0.00110563,1,0.999776,0.00102038,6.35333,0.0361114,-0.244248,-0.227423,638,12769,298.533
36600,0.00265644,0.0033907,1,1,0.00398166,5.12159,0.0317319,-0.254689,-0.233817,638,12769,194.124
36700,0.00239487,0.0032236,1,1,0.00442041,5.24273,0.0289253,-0.272358,-0.256158,638,12769,177.699
36800,0.00092849,0.0014033,1,1,0.00202995,5.45457,0.0289626,-0.304949,-0.22648,638,12769,183.207
36900,0.000331897,0.000571687,1,1,0.000979257,5.67387,0.0261036,-0.212991,-0.169913,638,12769,192.252
37000,0.000116446,0.000231998,1,1,0.000466282,5.89474,0.0247269,-0.195261,-0.150069,638,12769,202.56
37100,4.07362e-05,9.61201e-05,1,1,0.000213031,6.12159,0.0244247,-0.203224,-0.154745,638,12769,212.606
37200,1.4333e-05,4.05806e-05,1,1,8.78695e-05,6.35142,0.0245437,-0.19487,-0.175664,638,12769,222.489
37300,5.13126e-06,1.74994e-05,1,1,3.3622e-05,6.5763,0.0248431,-0.20551,-0.21745,638,12769,231.584
37400,1.9127e-06,7.80831e-06,1,1,1.27627e-05,6.77374,0.0257621,-0.27326,-0.276917,638,12769,239.625
37500,7.80524e-07,3.72625e-06,1,1,5.25065e-06,6.89861,0.0253629,-0.260692,-0.276035,638,12769,246.434
37600,3.73004e-07,1.9719e-06,1,1,2.66144e-06,6.92369,0.0241206,-0.28226,-0.278628,638,12769,253.946
37700,2.15635e-07,1.2328e-06,1,1,1.57885e-06,6.88437,0.0230891,-0.316297,-0.262171,638,12769,268.261
37800,1.4523e-07,8.46261e-07,1,1,1.23192e-06,6.89446,0.0205572,-0.374512,-0.253625,638,12769,320.035
37900,0.0140361,0.0277302,0.995039,0.989372,0.0202084,7.42872,0.0284675,-0.319068,-0.200666,638,12769,555.09
38000,0.000366407,0.000641789,1,1,0.000772809,5.53144,0.0349504,-0.295566,-0.366883,638,12769,253.092
38100,0.0018809,0.00243602,1,1,0.00282158,5.10224,0.0311959,-0.277234,-0.275465,638,12769,187.515
38200,0.00095187,0.00142781,1,1,0.00163692,5.4302,0.0280575,-0.212551,-0.248069,638,12769,188.114
38300,0.000349026,0.000624354,1,1,0.000685791,5.69331,0.0265441,-0.221444,-0.231388,638,12769,196.428
38400,0.000123169,0.000262593,1,1,0.000273623,5.93034,0.0261943,-0.205434,-0.184614,638,12769,205.176
38500,4.32217e-05,0.000110538,1,1,0.000110008,6.15867,0.0273747,-0.209248,-0.172078,638,12769,213.376
38600,1.52504e-05,4.79512e-05,1,1,4.51703e-05,6.3808,0.0285256,-0.16581,-0.163892,638,12769,221.134
38700,5.47466e-06,2.15205e-05,1,1,1.90824e-05,6.58771,0.0302959,-0.183468,-0.193729,638,12769,228.636
38800,2.03838e-06,1.01408e-05,1,1,8.39668e-06,6.75877,0.0318686,-0.238779,-0.238184,638,12769,235.664
38900,8.24317e-07,4.99872e-06,1,1,4.0021e-06,6.85928,0.0326132,-0.279095,-0.26762,638,12769,241.984
39000,3.85578e-07,2.66004e-06,1,1,2.15882e-06,6.8587,0.0317359,-0.270544,-0.263052,638,12769,249.13
39100,2.18125e-07,1.4223e-06,1,1,1.34019e-06,6.75972,0.0273003,-0.146152,-0.175951,638,12769,264.138
39200,1.44701e-07,1.00677e-06,1,1,1.00575e-06,6.70249,0.0217811,-0.19117,-0.221974,638,12769,312.73
39300,0.0590343,0.0702576,0.977023,0.976507,0.0533861,7.30812,0.0269078,-0.178977,-0.156404,638,12769,554.003
39400,0.00026385,0.000445415,1,1,0.000552421,5.46307,0.0347819,-0.332564,-0.280008,638,12769,255.621
39500,0.001735,0.00234047,1,1,0.00259746,5.07895,0.0299996,-0.322972,-0.292988,638,12769,187.814
39600,0.000885516,0.00138468,1,1,0.00153429,5.39125,0.0281632,-0.231399,-0.257423,638,12769,187.573
39700,0.000325008,0.000596168,1,1,0.00061701,5.64587,0.0303824,-0.317694,-0.317974,638,12769,194.891
39800,0.00011517,0.000250712,1,1,0.000233933,5.89286,0.03024,-0.241704,-0.256135,638,12769,202.643
39900,4.05616e-05,0.000107047,1,1,8.90448e-05,6.14204,0.0314325,-0.197422,-0.207526,638,12769,209.988
40000,1.43557e-05,4.64691e-05,1,1,3.49146e-05,6.39133,0.0317563,-0.1259,-0.150931,638,12769,216.711
