step,train_loss,test_loss,train_acc,test_acc,restricted_loss,excluded_loss,hill,moment,gpd,k,n,median_deviation
1900,4.07864e-07,26.4783,1,0.257971,12.6191,17.3279,0.0510179,-0.125633,-0.126998,638,12769,61.1225
2000,3.81937e-07,26.2627,1,0.257635,12.4629,17.1226,0.0484979,-0.114814,-0.123307,638,12769,68.3234
2100,3.77984e-07,26.051,1,0.256964,12.3341,16.9861,0.0464914,-0.152145,-0.147264,638,12769,78.7791
2200,3.75058e-07,25.877,1,0.257076,12.232,16.834,0.0434476,-0.127297,-0.140122,638,12769,92.5139
2300,3.72475e-07,25.7352,1,0.255845,12.1559,16.7173,0.0435299,-0.157986,-0.156932,638,12769,111.22
2400,3.70202e-07,25.6587,1,0.255733,12.1849,16.6281,0.0432322,-0.147194,-0.145903,638,12769,139.567
2500,3.64818e-07,25.7017,1,0.254167,12.2116,16.668,0.0452332,-0.158717,-0.153388,638,12769,185.402
2600,3.64818e-07,25.9443,1,0.252377,12.336,16.8625,0.0482856,-0.139922,-0.145649,638,12769,264.585
2700,3.9227e-07,26.1488,1,0.250699,12.4478,17.0978,0.0542686,-0.112021,-0.123607,638,12769,368.984
2800,0.0544996,26.2488,0.990078,0.214565,14.4265,16.4859,0.0546203,-0.0886182,-0.101716,638,12769,411.146
2900,0.00152215,14.8508,1,0.248909,7.59907,9.86665,0.0498771,-0.143882,-0.142901,638,12769,232.121
3000,0.00582742,11.9424,1,0.252042,6.46866,8.01261,0.0452463,-0.131256,-0.14488,638,12769,181.103
3100,0.00249699,13.1407,1,0.250364,7.04419,8.76574,0.0432036,-0.172122,-0.178503,638,12769,176.876
3200,0.000935746,14.5641,1,0.250364,7.68549,9.75836,0.041798,-0.176093,-0.183936,638,12769,176.994
3300,0.000341219,16.0335,1,0.249357,8.27095,10.8791,0.0410216,-0.164809,-0.175841,638,12769,176.758
3400,0.000123326,17.5088,1,0.248126,8.9656,11.9384,0.0406366,-0.157371,-0.165458,638,12769,175.055
3500,4.46826e-05,18.9835,1,0.247007,9.67272,12.9953,0.0399493,-0.135202,-0.147775,638,12769,172.618
3600,1.63591e-05,20.4324,1,0.246784,10.3752,14.0308,0.0387343,-0.100824,-0.123987,638,12769,169.802
3700,6.17962e-06,21.8255,1,0.245889,11.0532,15.0167,0.0390648,-0.123308,-0.137993,638,12769,168.138
3800,2.48783e-06,23.081,1,0.245106,11.665,15.8851,0.0391829,-0.131115,-0.142943,638,12769,168.978
3900,1.12816e-06,24.0966,1,0.244099,12.1487,16.5516,0.039842,-0.155313,-0.156905,638,12769,170.661
4000,6.18923e-07,24.7419,1,0.24354,12.4303,16.9191,0.0392009,-0.140598,-0.146503,638,12769,177.049
4100,4.29216e-07,24.9853,1,0.243428,12.4773,16.9534,0.0395645,-0.136728,-0.133606,638,12769,198.097
4200,3.64164e-07,24.9933,1,0.243204,12.3149,16.7965,0.0408674,-0.180729,-0.1586,638,12769,241.092
4300,3.59277e-07,24.9563,1,0.240743,12.1393,16.6454,0.0441126,-0.180982,-0.165379,638,12769,317.617
4400,3.92052e-07,24.8876,1,0.239177,12.0515,16.5524,0.0485028,-0.175617,-0.168196,638,12769,416.974
4500,4.64045e-07,24.6321,1,0.238505,11.9294,16.3617,0.0515657,-0.185736,-0.173143,638,12769,485.113
4600,4.71328e-07,24.3916,1,0.238394,11.8088,16.1839,0.053763,-0.199634,-0.164472,638,12769,499.73
4700,0.000508963,16.4422,1,0.234254,8.32271,11.0422,0.0475863,-0.189192,-0.148086,638,12769,293.979
4800,0.0045866,11.6767,1,0.242197,6.38352,7.92991,0.0446082,-0.154082,-0.134438,638,12769,218.006
4900,0.00223378,12.6513,1,0.240295,6.75843,8.61553,0.0426927,-0.140584,-0.129498,638,12769,219.578
5000,0.000843879,14.0244,1,0.240072,7.3313,9.61089,0.0414272,-0.107568,-0.113409,638,12769,224.509
5100,0.000309836,15.4435,1,0.240295,7.94663,10.6668,0.0422685,-0.118418,-0.125074,638,12769,227.449
5200,0.000112814,16.8762,1,0.239624,8.58711,11.7443,0.0430761,-0.124132,-0.132586,638,12769,228.22
5300,4.11355e-05,18.2971,1,0.239736,9.23737,12.8175,0.0431419,-0.118041,-0.13234,638,12769,227.624
5400,1.51386e-05,19.6944,1,0.239289,9.88322,13.8738,0.0440482,-0.133522,-0.144566,638,12769,227.312
5500,5.75461e-06,21.029,1,0.238617,10.51,14.8722,0.0438286,-0.122912,-0.138991,638,12769,230.123
5600,2.33407e-06,22.2425,1,0.238058,11.0788,15.7574,0.0437184,-0.125383,-0.141064,638,12769,238.021
5700,1.06619e-06,23.2223,1,0.237051,11.531,16.4117,0.0431593,-0.131863,-0.148651,638,12769,246.425
5800,5.8481e-07,23.8555,1,0.237051,11.7912,16.726,0.0412617,-0.0844897,-0.117134,638,12769,260.552
5900,4.05e-07,24.0907,1,0.236604,11.8117,16.6432,0.0419647,-0.0723975,-0.109802,638,12769,293.338
6000,3.58437e-07,24.0788,1,0.235261,11.7788,16.2982,0.0489122,-0.145045,-0.167046,638,12769,366.779
6100,3.97686e-07,23.9044,1,0.235037,11.6475,16.0489,0.0547404,-0.142466,-0.155803,638,12769,459.307
6200,4.39362e-07,23.6707,1,0.234254,11.5043,15.8445,0.0569792,-0.115485,-0.131656,638,12769,523.897
6300,5.11697e-07,23.2436,1,0.236268,11.3076,15.5355,0.0565133,-0.0930186,-0.112226,638,12769,504.695
6400,4.69523e-07,23.4042,1,0.234143,11.4006,15.6321,0.0584018,-0.11898,-0.12753,638,12769,535.585
6500,4.78238e-07,23.2411,1,0.234254,11.3129,15.5273,0.060158,-0.114734,-0.124548,638,12769,550.138
6600,0.000641901,15.6749,1,0.230563,8.01198,10.5868,0.0525283,-0.0866703,-0.0967945,638,12769,312.494
6700,0.00789474,10.5723,1,0.236716,5.95062,7.27944,0.0467706,-0.060098,-0.0817859,638,12769,223.152
6800,0.00480088,11.2052,1,0.235261,6.21616,7.74171,0.0453273,-0.100953,-0.125301,638,12769,229.555
6900,0.00184074,12.4968,1,0.234702,6.77359,8.68249,0.0448596,-0.111066,-0.142246,638,12769,241.033
7000,0.000679808,13.8483,1,0.234926,7.38672,9.69675,0.0440958,-0.1035,-0.140971,638,12769,249.082
7100,0.000247467,15.2228,1,0.234702,8.02834,10.747,0.0432259,-0.0848883,-0.125852,638,12769,253.335
7200,8.97103e-05,16.6022,1,0.234254,8.68537,11.8075,0.043977,-0.114091,-0.14901,638,12769,254.683
7300,3.26553e-05,17.9725,1,0.234031,9.34503,12.8599,0.0441491,-0.122991,-0.157041,638,12769,254.315
7400,1.2087e-05,19.3142,1,0.234031,9.99353,13.8858,0.0438168,-0.121654,-0.159137,638,12769,254.511
7500,4.64096e-06,20.5818,1,0.233024,10.6083,14.8445,0.0439237,-0.131521,-0.168522,638,12769,258.774
7600,1.92801e-06,21.7095,1,0.233248,11.1494,15.6749,0.0429231,-0.109055,-0.156402,638,12769,268.182
7700,9.11219e-07,22.6034,1,0.232353,11.5633,16.2786,0.0416688,-0.0920279,-0.143991,638,12769,276.974
7800,5.17082e-07,23.1598,1,0.231905,11.7821,16.5305,0.0417436,-0.110654,-0.162506,638,12769,298.186
7900,3.68024e-07,23.3747,1,0.230451,11.7601,16.3909,0.0433493,-0.12428,-0.17301,638,12769,350.766
8000,3.74062e-07,23.2995,1,0.229668,11.5517,16.0319,0.0475336,-0.164114,-0.18811,638,12769,450.324
8100,4.11941e-07,23.0357,1,0.228102,11.3712,15.7483,0.0508901,-0.166482,-0.183081,638,12769,536.538
8200,0.000707114,15.0906,1,0.223962,7.82987,10.4752,0.0445026,-0.0898344,-0.116332,638,12769,314.411
8300,0.00744173,10.4023,1,0.232576,5.8994,7.32161,0.0421691,-0.100312,-0.148938,638,12769,226.52
8400,0.00401391,11.1473,1,0.232017,6.18405,7.82367,0.0428649,-0.132252,-0.184074,638,12769,233.631
8500,0.00153367,12.4033,1,0.23157,6.7129,8.73028,0.0437811,-0.141221,-0.191708,638,12769,244.817
8600,0.000565885,13.7193,1,0.231458,7.29641,9.72007,0.0447722,-0.159861,-0.206552,638,12769,252.399
8700,0.000205901,15.0651,1,0.2328,7.91417,10.7555,0.0448129,-0.157402,-0.206958,638,12769,256.277
8800,7.46897e-05,16.4148,1,0.232688,8.54792,11.808,0.0451504,-0.161825,-0.21222,638,12769,256.897
8900,2.72124e-05,17.7533,1,0.233136,9.18697,12.857,0.0452291,-0.167194,-0.217353,638,12769,256.034
9000,1.00999e-05,19.0536,1,0.233359,9.81226,13.8737,0.0442026,-0.141294,-0.199829,638,12769,255.57
9100,3.91871e-06,20.2784,1,0.232688,10.4036,14.8234,0.0434841,-0.134178,-0.19513,638,12769,259.254
9200,1.65396e-06,21.3564,1,0.231681,10.9205,15.6382,0.0432729,-0.140045,-0.198104,638,12769,266.678
9300,8.0555e-07,22.1872,1,0.231793,11.3036,16.2073,0.043443,-0.15404,-0.208622,638,12769,277.549
9400,4.7083e-07,22.6732,1,0.231905,11.485,16.4122,0.0446433,-0.195658,-0.22741,638,12769,309.398
9500,3.50998e-07,22.8162,1,0.230786,11.4262,16.2108,0.0457054,-0.187783,-0.21866,638,12769,380.582
9600,3.80505e-07,22.6527,1,0.228997,11.1965,15.8261,0.0479598,-0.171098,-0.199636,638,12769,484.544
9700,4.15894e-07,22.3953,1,0.228213,11.0182,15.5585,0.0505177,-0.16651,-0.18731,638,12769,572.903
9800,4.46397e-07,22.1451,1,0.226424,10.887,15.3415,0.051782,-0.157074,-0.181281,638,12769,605.536
9900,0.00123131,13.7531,1,0.223179,7.18163,9.69306,0.0476087,-0.140791,-0.165759,638,12769,327.37
10000,0.0101786,9.73749,1,0.230563,5.58243,6.98469,0.0469264,-0.149667,-0.200538,638,12769,241.775
10100,0.00542206,10.492,1,0.231234,5.87846,7.54874,0.0459371,-0.131162,-0.185155,638,12769,256.852
10200,0.00208123,11.6915,1,0.23101,6.37482,8.46236,0.0457405,-0.123755,-0.170063,638,12769,274.636
10300,0.000770014,12.9559,1,0.230786,6.91874,9.44914,0.0459279,-0.13468,-0.169218,638,12769,287.405
10400,0.000280497,14.2482,1,0.229556,7.49096,10.4742,0.0457033,-0.133614,-0.161125,638,12769,294.932
10500,0.00010169,15.5498,1,0.229332,8.07856,11.5167,0.0451824,-0.125483,-0.151701,638,12769,297.672
10600,3.69381e-05,16.8467,1,0.229556,8.67113,12.5559,0.045035,-0.133365,-0.152892,638,12769,297.173
10700,1.36128e-05,18.1142,1,0.229108,9.25587,13.5669,0.0451486,-0.149894,-0.158386,638,12769,295.548
10800,5.19088e-06,19.3216,1,0.228549,9.81838,14.5201,0.0442964,-0.134644,-0.145766,638,12769,296.832
10900,2.12538e-06,20.4102,1,0.228213,10.3242,15.3592,0.0442236,-0.132905,-0.140948,638,12769,303.778
11000,9.83242e-07,21.2945,1,0.228213,10.731,15.9899,0.0445506,-0.131066,-0.136741,638,12769,309.756
11100,5.37842e-07,21.8888,1,0.227878,10.9832,16.3039,0.0464614,-0.165881,-0.152052,638,12769,331.205
11200,3.65689e-07,22.1615,1,0.225864,11.025,16.2192,0.0478042,-0.16152,-0.14474,638,12769,388.218
11300,3.58126e-07,22.0918,1,0.223403,10.8624,15.8444,0.0494979,-0.120204,-0.117865,638,12769,501.056
11400,4.34476e-07,21.739,1,0.222508,10.6552,15.4881,0.0511931,-0.129995,-0.12325,638,12769,594.924
11500,0.00107558,17.5609,1,0.206063,9.26436,12.2944,0.041093,-0.104614,-0.115256,638,12769,404.343
11600,0.00624994,10.2758,1,0.230451,5.70427,7.52114,0.0407293,-0.0817849,-0.104593,638,12769,252.893
11700,0.0116246,9.30815,1,0.22799,5.34731,6.87263,0.0418109,-0.143716,-0.157191,638,12769,234.791
11800,0.00472481,10.3268,1,0.22978,5.72339,7.58955,0.0428597,-0.158163,-0.169919,638,12769,257.376
11900,0.00178579,11.4482,1,0.230227,6.16805,8.40596,0.0427915,-0.152998,-0.167351,638,12769,275.86
12000,0.000657537,12.6174,1,0.231681,6.65334,9.28176,0.0423388,-0.142518,-0.160636,638,12769,288.907
12100,0.000239241,13.8076,1,0.233024,7.16217,10.1927,0.0415187,-0.127016,-0.152106,638,12769,296.819
12200,8.6719e-05,15.0089,1,0.233695,7.68502,11.126,0.04107,-0.125733,-0.152325,638,12769,300.281
12300,3.15503e-05,16.2026,1,0.233919,8.21158,12.0641,0.0408417,-0.129664,-0.156269,638,12769,300.821
12400,1.16752e-05,17.367,1,0.23459,8.7305,12.9831,0.0404582,-0.131422,-0.158363,638,12769,301.113
12500,4.49713e-06,18.4669,1,0.234926,9.22227,13.8565,0.0404365,-0.143044,-0.166692,638,12769,305.328
12600,1.87513e-06,19.4475,1,0.234366,9.65916,14.6329,0.0401626,-0.138681,-0.164051,638,12769,314.903
12700,8.85852e-07,20.2286,1,0.234478,10.001,15.2353,0.0398698,-0.131313,-0.159847,638,12769,325.377
12800,4.97535e-07,20.7678,1,0.234366,10.2213,15.5931,0.0413233,-0.142138,-0.16764,638,12769,355.615
12900,3.42626e-07,21.062,1,0.232241,10.2931,15.6272,0.044834,-0.17772,-0.190293,638,12769,439.183
13000,3.69642e-07,21.0053,1,0.229556,10.1611,15.3602,0.0477032,-0.159591,-0.179167,638,12769,572.913
13100,0.00108656,17.6011,1,0.211992,9.0515,12.7758,0.04213,-0.130691,-0.114577,638,12769,461.883
13200,0.00438133,10.2737,1,0.232353,5.5872,7.71103,0.0424925,-0.131577,-0.116294,638,12769,286.247
13300,0.00796498,9.29141,1,0.233919,5.20515,7.03359,0.0418306,-0.150446,-0.147425,638,12769,262.368
13400,0.0032101,10.289,1,0.233583,5.56893,7.77241,0.0410801,-0.127238,-0.132783,638,12769,284.188
13500,0.00120742,11.3876,1,0.232688,6.00355,8.62394,0.0412129,-0.125127,-0.12671,638,12769,301.241
13600,0.00044338,12.5285,1,0.232688,6.47818,9.53763,0.0413489,-0.123087,-0.121353,638,12769,312.457
13700,0.000161088,13.6897,1,0.232464,6.97641,10.4872,0.0408669,-0.10335,-0.106396,638,12769,318.359
13800,5.84037e-05,14.856,1,0.232241,7.48768,11.4532,0.0417691,-0.124585,-0.116917,638,12769,319.651
13900,2.13455e-05,16.0084,1,0.232576,7.9977,12.4172,0.0420376,-0.121116,-0.11415,638,12769,318.7
14000,7.98698e-06,17.1219,1,0.232241,8.49452,13.3551,0.0419791,-0.11076,-0.107551,638,12769,318.496
14100,3.14983e-06,18.1566,1,0.23157,8.95642,14.2341,0.0419304,-0.103223,-0.102927,638,12769,323.917
14200,1.36658e-06,19.0467,1,0.231234,9.35144,14.9898,0.0419955,-0.0999232,-0.101847,638,12769,331.017
14300,6.85873e-07,19.72,1,0.231681,9.64131,15.54,0.0428424,-0.111635,-0.111022,638,12769,344.343
14400,4.13715e-07,20.1352,1,0.231122,9.79715,15.7918,0.044038,-0.141923,-0.143808,638,12769,392.29
14500,3.25444e-07,20.2702,1,0.228325,9.74555,15.6403,0.0455751,-0.152967,-0.16865,638,12769,498.714
14600,0.00274431,21.1534,0.999478,0.193086,11.3648,15.3036,0.0478149,-0.191318,-0.199296,638,12769,618.833
14700,0.00140712,11.6663,1,0.227318,6.00573,9.09761,0.0404332,-0.0969068,-0.0798663,638,12769,325.785
14800,0.00703112,9.0415,1,0.233024,5.00209,7.21368,0.0401677,-0.120917,-0.101294,638,12769,257.269
14900,0.00309761,9.92995,1,0.234143,5.34026,8.07764,0.0396592,-0.108997,-0.0993704,638,12769,275.201
15000,0.00117475,11.0113,1,0.234926,5.77452,9.12214,0.0402351,-0.136938,-0.113144,638,12769,291.167
15100,0.00043212,12.1318,1,0.235485,6.24123,10.2154,0.0405126,-0.151297,-0.119462,638,12769,301.898
15200,0.000156953,13.264,1,0.236492,6.724,11.3247,0.0407873,-0.170252,-0.127741,638,12769,307.369
15300,5.68847e-05,14.3929,1,0.236268,7.21193,12.4362,0.0410876,-0.19168,-0.136531,638,12769,308.635
15400,2.07709e-05,15.5008,1,0.23638,7.69779,13.5314,0.0402318,-0.171213,-0.130053,638,12769,307.694
15500,7.76263e-06,16.5611,1,0.236268,8.16344,14.5773,0.0400724,-0.173593,-0.133345,638,12769,307.766
15600,3.05987e-06,17.5355,1,0.237722,8.5921,15.5268,0.0390787,-0.146053,-0.123834,638,12769,312.495
15700,1.32686e-06,18.3616,1,0.238058,8.94919,16.2781,0.0392113,-0.159987,-0.135409,638,12769,318.525
15800,6.70186e-07,18.953,1,0.237387,9.18877,16.6837,0.0401118,-0.202966,-0.166458,638,12769,329.063
15900,4.05841e-07,19.2584,1,0.236716,9.26498,16.6068,0.0405105,-0.193067,-0.194416,638,12769,374.938
16000,3.14364e-07,19.2999,1,0.234143,9.16729,16.1015,0.0448018,-0.247584,-0.235271,638,12769,479.609
16100,3.52523e-07,19.0605,1,0.230339,8.95506,15.6049,0.0485303,-0.221733,-0.21929,638,12769,616.668
16200,0.000695393,12.2973,1,0.229668,6.11407,10.2132,0.040662,-0.141064,-0.125747,638,12769,367.212
16300,0.00763365,8.44038,1,0.238841,4.61245,7.17808,0.0400411,-0.123859,-0.118847,638,12769,259.908
16400,0.00421672,8.95818,1,0.239065,4.78596,7.69655,0.0416356,-0.16582,-0.143111,638,12769,272.342
16500,0.00162373,9.89036,1,0.24119,5.13864,8.61139,0.0416815,-0.151658,-0.131058,638,12769,290.37
16600,0.000601479,10.8714,1,0.242085,5.52869,9.60785,0.0421058,-0.155173,-0.128327,638,12769,303.593
16700,0.000219177,11.861,1,0.244099,5.9331,10.6426,0.0422739,-0.155465,-0.124908,638,12769,311.326
16800,7.94521e-05,12.8498,1,0.245889,6.3439,11.6957,0.0402458,-0.0912156,-0.0889511,638,12769,314.33
16900,2.88964e-05,13.8187,1,0.247007,6.74839,12.7452,0.0399668,-0.0834684,-0.0800697,638,12769,314.328
17000,1.06805e-05,14.7494,1,0.247567,7.1374,13.7741,0.0404927,-0.0985617,-0.0842932,638,12769,313.665
17100,4.11324e-06,15.6059,1,0.248686,7.4921,14.7457,0.0408928,-0.1116,-0.088189,638,12769,315.747
17200,1.71661e-06,16.3434,1,0.249021,7.79028,15.5996,0.0410802,-0.12878,-0.0965758,638,12769,320.746
17300,8.1607e-07,16.8848,1,0.248909,7.99583,16.2237,0.0408678,-0.141067,-0.105427,638,12769,325.142
17400,4.62395e-07,17.1682,1,0.250028,8.06365,16.4803,0.040091,-0.124474,-0.109432,638,12769,358.602
17500,3.19593e-07,17.2054,1,0.248462,7.96835,16.2028,0.0434014,-0.189866,-0.163045,638,12769,444.866
17600,3.37085e-07,17.0024,1,0.247231,7.72594,15.6664,0.0458253,-0.178359,-0.173004,638,12769,593.492
17700,0.000424967,11.7088,1,0.242197,5.59043,10.972,0.0420577,-0.154243,-0.116164,638,12769,396.959
17800,0.00595568,7.64688,1,0.253832,4.02119,7.32382,0.0414956,-0.160826,-0.121759,638,12769,268.13
17900,0.00395596,7.87771,1,0.255621,4.04561,7.58141,0.0410002,-0.142545,-0.119625,638,12769,274.962
18000,0.00152741,8.60861,1,0.256852,4.26015,8.35433,0.0408885,-0.132711,-0.117561,638,12769,293.32
18100,0.000565719,9.37218,1,0.25853,4.50132,9.21801,0.0407506,-0.134554,-0.122268,638,12769,306.386
18200,0.000205926,10.1327,1,0.260879,4.74969,10.1391,0.0404442,-0.133655,-0.124257,638,12769,313.942
18300,7.45235e-05,10.8674,1,0.263005,4.99024,11.089,0.0395642,-0.119063,-0.11695,638,12769,316.469
18400,2.7065e-05,11.5585,1,0.26569,5.2157,12.0472,0.0393425,-0.120993,-0.116928,638,12769,315.99
18500,9.99857e-06,12.1901,1,0.268598,5.41639,12.9891,0.0387437,-0.104429,-0.104733,638,12769,314.656
18600,3.85204e-06,12.7374,1,0.270388,5.57983,13.8838,0.0374747,-0.0694583,-0.0787403,638,12769,315.986
18700,1.611e-06,13.1561,1,0.272066,5.68498,14.68,0.0370879,-0.0647477,-0.0735851,638,12769,318.803
18800,7.71218e-07,13.3969,1,0.274639,5.71464,15.2873,0.0369851,-0.0633674,-0.0717776,638,12769,322.692
18900,4.37402e-07,13.4245,1,0.276765,5.65099,15.5842,0.0379088,-0.0747142,-0.0814783,638,12769,352.226
19000,2.99144e-07,13.2866,1,0.279114,5.49947,15.5181,0.0403723,-0.0904451,-0.0990874,638,12769,439.689
19100,2.96342e-07,12.969,1,0.280456,5.27113,15.1658,0.0460113,-0.147444,-0.139921,638,12769,586.433
19200,0.000635285,9.26644,1,0.282134,4.10088,11.1334,0.0456659,-0.0949577,-0.0927798,638,12769,406.548
19300,0.0064997,5.64816,1,0.290413,2.71954,7.08599,0.0433983,-0.0787832,-0.0766688,638,12769,259.609
19400,0.00772335,5.27566,1,0.299698,2.53735,6.88121,0.0429481,-0.0846666,-0.0759487,638,12769,252.44
19500,0.00309228,5.54767,1,0.307193,2.4891,7.53187,0.0436101,-0.0776003,-0.0701982,638,12769,278.302
19600,0.00115837,5.82321,1,0.317373,2.45389,8.26219,0.0451718,-0.094646,-0.0778297,638,12769,299.844
19700,0.000422084,6.05687,1,0.327442,2.40861,9.04497,0.0453587,-0.0818637,-0.0687771,638,12769,315.265
19800,0.000151618,6.20917,1,0.339188,2.33224,9.86634,0.045683,-0.0752695,-0.0617452,638,12769,324.473
19900,5.41172e-05,6.26835,1,0.351829,2.21656,10.7194,0.0456188,-0.0565186,-0.0480977,638,12769,328.51
20000,1.94327e-05,6.21427,1,0.368609,2.05632,11.5862,0.045307,-0.0286527,-0.0266369,638,12769,329.192
20100,7.13335e-06,6.03104,1,0.390648,1.85143,12.4411,0.0449832,0.000878867,-0.000799233,638,12769,328.896
20200,2.75672e-06,5.69808,1,0.417608,1.60405,13.2523,0.0449788,0.0307219,0.0297941,638,12769,329.427
20300,1.16856e-06,5.20712,1,0.449155,1.32293,13.9646,0.0453391,0.0422566,0.0439419,638,12769,323.397
20400,5.78647e-07,4.58732,1,0.486743,1.03986,14.5106,0.046167,0.0495905,0.0541505,638,12769,315.126
20500,3.45333e-07,3.92969,1,0.529813,0.794917,14.7822,0.0474072,0.0446725,0.0475902,638,12769,326.221
20600,2.40473e-07,3.32967,1,0.574897,0.600255,14.8241,0.0511026,-0.0261336,-0.0375854,638,12769,376.822
20700,1.9338e-07,2.80385,1,0.621322,0.444212,14.8804,0.0513008,-0.0728262,-0.0774737,638,12769,485.4
20800,0.00462262,2.74522,0.998695,0.611254,0.789701,13.8355,0.0510709,-0.103416,-0.0879951,638,12769,535.377
20900,0.00103807,1.08114,1,0.715404,0.224029,8.24349,0.0525264,-0.154577,-0.116423,638,12769,308.657
21000,0.00198587,0.885024,1,0.747958,0.183953,7.60282,0.04696,-0.153708,-0.119126,638,12769,268.227
21100,0.000752774,0.65073,1,0.815975,0.106143,8.46797,0.0448994,-0.162706,-0.129933,638,12769,283.558
21200,0.000263847,0.453882,1,0.86654,0.0605571,9.47155,0.0449505,-0.205426,-0.164274,638,12769,296.235
21300,9.06714e-05,0.303322,1,0.905582,0.0355665,10.5551,0.0448234,-0.22079,-0.192153,638,12769,305.22
21400,3.11641e-05,0.198351,1,0.935899,0.0232597,11.6452,0.0444059,-0.223378,-0.218057,638,12769,311.158
21500,1.08264e-05,0.127742,1,0.95749,0.0170039,12.6823,0.0437699,-0.19524,-0.230856,638,12769,316.261
21600,3.881e-06,0.0821846,1,0.970355,0.0135008,13.6528,0.0439821,-0.1914,-0.237005,638,12769,320.286
21700,1.48697e-06,0.0522258,1,0.980199,0.011303,14.5028,0.0436886,-0.190649,-0.219016,638,12769,322.705
21800,6.4373e-07,0.0331247,1,0.988254,0.0100612,15.0475,0.044406,-0.222829,-0.21075,638,12769,324.216
21900,3.37334e-07,0.0212887,1,0.993288,0.00913599,15.2188,0.0451148,-0.242984,-0.20314,638,12769,330.925
22000,2.09597e-07,0.014581,1,0.995861,0.00403828,11.63,0.0438733,-0.183199,-0.170713,638,12769,356.132
22100,1.44763e-07,0.0116232,1,0.996085,0.00234099,11.2466,0.0409136,-0.104981,-0.130202,638,12769,425.441
22200,1.08378e-07,0.0143905,1,0.995413,0.00117106,11.1722,0.0397356,-0.185886,-0.170569,638,12769,623.894
22300,0.000193675,0.0115485,1,0.995973,0.00268129,8.40135,0.0425437,-0.109641,-0.111835,638,12769,368.369
22400,0.000938865,0.0130096,1,0.997763,0.0030045,6.46312,0.0399285,-0.14365,-0.148237,638,12769,273.2
22500,0.000406588,0.00939978,1,0.998098,0.00195929,6.56916,0.0405203,-0.134111,-0.136625,638,12769,277.768
22600,0.00014295,0.00575924,1,0.998769,0.00113275,6.78055,0.040386,-0.0848456,-0.0954998,638,12769,285.079
22700,4.89749e-05,0.00267773,1,0.999105,0.000524532,6.93814,0.0398238,-0.0901068,-0.0961914,638,12769,289.329
22800,1.68412e-05,0.00098342,1,0.999776,0.000320212,7.00033,0.0387166,-0.114439,-0.103346,638,12769,291.458
22900,5.92365e-06,0.000482122,1,0.999776,0.000166288,6.9921,0.0384628,-0.154292,-0.119101,638,12769,293.252
23000,2.17729e-06,0.00034462,1,0.999776,5.96628e-05,6.9489,0.0376442,-0.145236,-0.120057,638,12769,296.587
23100,8.72468e-07,0.000258417,1,0.999888,2.14448e-05,6.87205,0.0377822,-0.166014,-0.135174,638,12769,301.95
23200,4.04346e-07,0.000176632,1,1,1.04171e-05,6.76033,0.037506,-0.156522,-0.139267,638,12769,315.503
