step,train_loss,test_loss,train_acc,test_acc,restricted_loss,excluded_loss,hill,moment,gpd,k,n,median_deviation
3300,3.35996e-07,23.4998,1,0.266585,11.0106,16.8791,0.0462901,-0.160457,-0.165287,638,12769,55.6299
3400,3.33412e-07,23.324,1,0.266697,10.9151,16.8284,0.0464657,-0.181705,-0.178832,638,12769,55.5808
3500,3.30922e-07,23.1587,1,0.266473,10.8271,16.7856,0.0456882,-0.168625,-0.171541,638,12769,55.5846
3600,3.30424e-07,22.9902,1,0.266473,10.7362,16.7475,0.0450798,-0.158831,-0.165727,638,12769,55.5722
3700,3.29584e-07,22.8179,1,0.266585,10.6442,16.7022,0.0451632,-0.171033,-0.174025,638,12769,55.5773
3800,3.28432e-07,22.6407,1,0.265802,10.5471,16.6555,0.0455012,-0.189553,-0.185548,638,12769,55.5909
3900,3.28681e-07,22.4681,1,0.265802,10.4526,16.6119,0.0455236,-0.196187,-0.193227,638,12769,55.6054
4000,3.26689e-07,22.2962,1,0.265802,10.3581,16.5748,0.0453299,-0.194475,-0.199044,638,12769,55.6348
4100,3.24729e-07,22.1278,1,0.265578,10.2612,16.5455,0.0450815,-0.200196,-0.208408,638,12769,55.6811
4200,3.2395e-07,21.9468,1,0.265242,10.2021,16.4608,0.0444871,-0.193501,-0.209613,638,12769,55.7074
4300,3.24542e-07,21.764,1,0.265242,10.1052,16.4168,0.044052,-0.189162,-0.208941,638,12769,55.7375
4400,3.24604e-07,21.5888,1,0.264683,10.0102,16.3703,0.0448926,-0.221292,-0.223218,638,12769,55.7672
4500,3.25009e-07,21.4147,1,0.265466,9.9166,16.3214,0.0447804,-0.219628,-0.221219,638,12769,55.7959
4600,3.24137e-07,21.2385,1,0.265018,9.8215,16.2791,0.0442314,-0.201175,-0.212533,638,12769,55.8227
4700,3.21616e-07,21.0722,1,0.265354,9.72775,16.2453,0.0443597,-0.208151,-0.210546,638,12769,55.8891
4800,3.20247e-07,20.9102,1,0.265354,9.6364,16.2129,0.0445756,-0.219305,-0.210084,638,12769,55.948
4900,3.19095e-07,20.7563,1,0.265913,9.54864,16.1837,0.0440084,-0.205353,-0.19871,638,12769,56.0106
5000,3.19406e-07,20.601,1,0.266137,9.46305,16.1542,0.0442383,-0.217742,-0.196858,638,12769,56.0515
5100,3.19219e-07,20.4432,1,0.266808,9.37994,16.1175,0.0435692,-0.197834,-0.182742,638,12769,56.1184
5200,3.18223e-07,20.3006,1,0.267032,9.30061,16.0856,0.0435783,-0.200792,-0.180992,638,12769,56.1867
5300,3.17788e-07,20.1618,1,0.266585,9.22569,16.0552,0.0427836,-0.173608,-0.169673,638,12769,56.2752
5400,3.15982e-07,20.0248,1,0.266697,9.15186,16.0275,0.0429235,-0.174079,-0.168814,638,12769,56.3533
5500,3.14769e-07,19.8903,1,0.266249,9.08076,15.9996,0.0432512,-0.180412,-0.168827,638,12769,56.4187
5600,3.13368e-07,19.7515,1,0.265913,9.00709,15.9722,0.0432314,-0.168731,-0.162046,638,12769,56.4976
5700,3.14488e-07,19.6171,1,0.265354,8.85425,15.9933,0.044215,-0.193462,-0.170717,638,12769,56.5916
5800,3.14271e-07,19.4907,1,0.265578,8.78633,15.9765,0.0445351,-0.199216,-0.171507,638,12769,56.6872
5900,3.12559e-07,19.369,1,0.265018,8.71957,15.9591,0.044988,-0.207786,-0.173975,638,12769,56.8045
6000,3.12029e-07,19.25,1,0.265354,8.65215,15.945,0.0451764,-0.211728,-0.175888,638,12769,56.9139
6100,3.10255e-07,19.142,1,0.265242,8.59384,15.9413,0.045251,-0.215119,-0.179274,638,12769,57.061
6200,3.08481e-07,19.0271,1,0.265578,8.5312,15.9357,0.0459431,-0.24107,-0.190719,638,12769,57.205
6300,3.08326e-07,18.9156,1,0.265578,8.46933,15.9317,0.04588,-0.235648,-0.193584,638,12769,57.3338
6400,3.07579e-07,18.8011,1,0.266025,8.40463,15.928,0.0461119,-0.23948,-0.19865,638,12769,57.4917
6500,3.07267e-07,18.6796,1,0.266361,8.33926,15.915,0.0463999,-0.246626,-0.20368,638,12769,57.6281
6600,3.05898e-07,18.5617,1,0.26692,8.27416,15.91,0.0472757,-0.276853,-0.21621,638,12769,57.8147
6700,3.04342e-07,18.4452,1,0.265466,8.21124,15.9043,0.0470912,-0.26321,-0.21344,638,12769,57.9838
6800,3.03657e-07,18.3282,1,0.264683,8.14447,15.9016,0.046471,-0.228195,-0.203489,638,12769,58.1386
6900,3.03812e-07,18.2083,1,0.264795,8.07824,15.8972,0.0465548,-0.21832,-0.201238,638,12769,58.2755
7000,3.04653e-07,18.0875,1,0.264571,8.00992,15.8926,0.0469047,-0.22956,-0.205684,638,12769,58.4317
7100,3.05742e-07,17.9511,1,0.264795,7.93172,15.8743,0.047195,-0.241275,-0.209719,638,12769,58.5787
7200,3.03781e-07,17.8165,1,0.264795,7.85499,15.8599,0.0462742,-0.213427,-0.198889,638,12769,58.8079
7300,3.03252e-07,17.6725,1,0.265242,7.77458,15.8427,0.046114,-0.208556,-0.197504,638,12769,59.007
7400,3.03314e-07,17.5291,1,0.265913,7.69155,15.8279,0.0470509,-0.229497,-0.20821,638,12769,59.2123
7500,3.00918e-07,17.3886,1,0.265913,7.60833,15.8242,0.0465853,-0.206021,-0.199723,638,12769,59.4681
7600,2.98303e-07,17.2409,1,0.265913,7.52012,15.821,0.0468355,-0.207661,-0.203028,638,12769,59.7171
7700,2.96125e-07,17.0863,1,0.266249,7.4288,15.8215,0.0466763,-0.199282,-0.20213,638,12769,59.9377
7800,2.94817e-07,16.9271,1,0.266137,7.33501,15.8183,0.0468143,-0.200538,-0.205327,638,12769,60.116
7900,2.93386e-07,16.7678,1,0.266137,7.2392,15.8199,0.0473302,-0.203894,-0.211071,638,12769,60.3005
8000,2.9351e-07,16.5999,1,0.265354,7.14017,15.8126,0.0481553,-0.217162,-0.218522,638,12769,60.4194
8100,2.93292e-07,16.4223,1,0.266473,7.06673,15.7803,0.0466425,-0.15624,-0.187134,638,12769,60.5179
8200,2.92888e-07,16.2412,1,0.26692,6.95774,15.7686,0.0471234,-0.154521,-0.18653,638,12769,60.7076
8300,2.92265e-07,16.058,1,0.268151,6.84962,15.7515,0.0472301,-0.145624,-0.180144,638,12769,60.9141
8400,2.90273e-07,15.8718,1,0.268934,6.73651,15.7355,0.047071,-0.129501,-0.167556,638,12769,61.099
8500,2.91736e-07,15.6792,1,0.270836,6.62064,15.7089,0.0475017,-0.141204,-0.172284,638,12769,61.2982
8600,2.91985e-07,15.4816,1,0.270836,6.50285,15.6777,0.0472988,-0.136587,-0.166441,638,12769,61.6163
8700,2.89121e-07,15.276,1,0.271395,6.37879,15.6495,0.0465066,-0.110988,-0.146523,638,12769,62.0316
8800,2.89402e-07,15.0744,1,0.271842,6.25556,15.6283,0.046571,-0.118724,-0.151679,638,12769,62.4797
8900,2.88592e-07,14.8762,1,0.272961,6.13407,15.6137,0.0468494,-0.130993,-0.158629,638,12769,62.9738
9000,2.88437e-07,14.6746,1,0.27408,6.01408,15.5903,0.0474725,-0.151519,-0.169226,638,12769,63.5504
9100,2.87503e-07,14.4719,1,0.274304,5.8959,15.5668,0.0473431,-0.153212,-0.166641,638,12769,64.1628
9200,2.87783e-07,14.27,1,0.275534,5.77773,15.5376,0.0472506,-0.15568,-0.161706,638,12769,64.9768
9300,2.88032e-07,14.0727,1,0.276429,5.66301,15.5213,0.047487,-0.16722,-0.161055,638,12769,65.9205
9400,2.84453e-07,13.8833,1,0.276653,5.55107,15.5117,0.0477297,-0.172743,-0.156395,638,12769,66.7871
9500,2.84359e-07,13.6858,1,0.277212,5.43969,15.4911,0.0477697,-0.165323,-0.147389,638,12769,67.7069
9600,2.85231e-07,13.4873,1,0.27889,5.33241,15.466,0.047499,-0.148992,-0.134247,638,12769,68.8037
9700,2.85044e-07,13.2907,1,0.279226,5.22609,15.4428,0.0479275,-0.154668,-0.13179,638,12769,70.2251
9800,2.83208e-07,13.0958,1,0.280121,5.11767,15.4253,0.0474982,-0.135947,-0.117888,638,12769,72.0752
9900,2.83145e-07,12.9019,1,0.281911,5.01226,15.4059,0.047997,-0.131916,-0.111754,638,12769,74.212
10000,2.82896e-07,12.715,1,0.284148,4.90914,15.3906,0.0470013,-0.0906792,-0.0852425,638,12769,76.7051
10100,2.8078e-07,12.5298,1,0.286162,4.80876,15.3882,0.0466793,-0.0770149,-0.0755647,638,12769,79.3346
10200,2.78165e-07,12.3556,1,0.288175,4.71101,15.3984,0.0463064,-0.0663853,-0.0676929,638,12769,82.0061
10300,2.76173e-07,12.1761,1,0.289406,4.61012,15.4084,0.0457414,-0.0615305,-0.0648566,638,12769,84.2569
10400,2.75893e-07,11.9937,1,0.291196,4.51154,15.3996,0.0464913,-0.0971494,-0.0899514,638,12769,86.9751
10500,2.73839e-07,11.8133,1,0.293881,4.41195,15.3936,0.0452941,-0.074523,-0.0755349,638,12769,90.5123
10600,2.75893e-07,11.6351,1,0.295223,4.31479,15.3858,0.0450669,-0.0790501,-0.0802867,638,12769,94.9919
10700,2.74617e-07,11.4527,1,0.297908,4.21676,15.3869,0.0443322,-0.0652534,-0.0732522,638,12769,100.717
10800,2.72781e-07,11.2773,1,0.299698,4.12204,15.3934,0.0454727,-0.0974473,-0.10195,638,12769,107.983
10900,2.72407e-07,11.1063,1,0.302495,4.03057,15.4035,0.0463679,-0.104272,-0.116649,638,12769,117.12
11000,2.72718e-07,10.9278,1,0.304844,3.93596,15.4207,0.0477092,-0.124092,-0.140191,638,12769,127.676
11100,2.7054e-07,10.7577,1,0.307305,3.84595,15.4391,0.0481358,-0.12329,-0.145162,638,12769,140.324
11200,2.68579e-07,10.5791,1,0.309095,3.74904,15.4708,0.0489143,-0.121808,-0.14345,638,12769,155.254
11300,2.65435e-07,10.394,1,0.312004,3.65122,15.5119,0.0509425,-0.140699,-0.150759,638,12769,172.357
11400,2.62945e-07,10.1916,1,0.31536,3.54586,15.5629,0.0515171,-0.11913,-0.132926,638,12769,188.828
11500,2.60175e-07,9.98336,1,0.318268,3.43868,15.616,0.0534838,-0.130667,-0.136861,638,12769,206.291
11600,2.59615e-07,9.76753,1,0.322855,3.33142,15.6675,0.0560716,-0.149318,-0.156649,638,12769,227.175
11700,2.58525e-07,9.55154,1,0.326882,3.22005,15.7501,0.0580115,-0.129455,-0.147977,638,12769,251.524
11800,2.54946e-07,9.33294,1,0.331357,3.10802,15.8514,0.0607608,-0.146272,-0.168519,638,12769,284.016
11900,2.54573e-07,9.09413,1,0.337286,2.98655,15.9829,0.0631247,-0.162123,-0.19071,638,12769,328.399
12000,2.60331e-07,8.81788,1,0.343663,2.8529,16.1039,0.0671273,-0.195901,-0.206196,638,12769,371.254
12100,2.65746e-07,8.47747,1,0.352612,2.69311,16.1651,0.0691185,-0.205567,-0.205267,638,12769,402.293
12200,2.78445e-07,8.14012,1,0.358094,2.53923,16.229,0.0678319,-0.197569,-0.201262,638,12769,437.931
12300,2.75675e-07,7.7253,1,0.368274,2.35136,16.2477,0.0657232,-0.164436,-0.186671,638,12769,471.294
12400,2.84079e-07,7.26636,1,0.381363,2.15122,16.2011,0.067664,-0.19993,-0.211143,638,12769,497.384
12500,2.81465e-07,6.74341,1,0.399038,1.92481,16.1685,0.0679142,-0.201424,-0.205871,638,12769,522.242
12600,0.000465348,4.25601,1,0.411344,1.36481,10.3881,0.0587171,-0.101823,-0.117988,638,12769,313.352
12700,0.00322719,3.10882,1,0.415706,1.09517,7.82119,0.0567376,-0.142614,-0.156872,638,12769,230.653
12800,0.00172323,2.92596,1,0.452064,0.944624,8.46771,0.0553621,-0.162383,-0.187086,638,12769,234.331
12900,0.000634748,2.72159,1,0.497035,0.778859,9.38445,0.0528144,-0.168397,-0.202116,638,12769,245.044
13000,0.000223013,2.37271,1,0.556774,0.59081,10.302,0.0488709,-0.15136,-0.199758,638,12769,252.798
13100,7.66472e-05,1.88894,1,0.629265,0.401086,11.1733,0.0468726,-0.175945,-0.219579,638,12769,256.739
13200,2.61276e-05,1.33221,1,0.713055,0.237428,11.9531,0.0446738,-0.174762,-0.215018,638,12769,256.938
13300,8.95133e-06,0.815632,1,0.809934,0.125524,12.5939,0.0436225,-0.21664,-0.223133,638,12769,254.177
13400,3.1483e-06,0.43318,1,0.886341,0.0540752,11.26,0.0411702,-0.234852,-0.222561,638,12769,247.49
13500,1.19066e-06,0.210461,1,0.94138,0.0209725,11.2136,0.0385221,-0.226438,-0.221721,638,12769,237.19
13600,5.27011e-07,0.0966729,1,0.971921,0.00831807,10.818,0.0371567,-0.269334,-0.242552,638,12769,228.931
13700,2.94911e-07,0.0400556,1,0.987023,0.00335,10.1552,0.0348419,-0.215898,-0.218445,638,12769,229.368
13800,2.03247e-07,0.0148178,1,0.994966,0.00137331,9.2999,0.0366665,-0.281788,-0.241873,638,12769,250.317
13900,1.57275e-07,0.00546055,1,0.997986,0.000509447,8.58026,0.0368309,-0.259131,-0.22365,638,12769,328.85
14000,0.0599862,0.177519,0.984073,0.953015,0.112384,8.83909,0.0346939,-0.234015,-0.195312,638,12769,589.142
14100,0.000248099,0.00479962,1,0.999441,0.00133331,6.39241,0.0336524,-0.107536,-0.113078,638,12769,303.877
14200,0.0010232,0.00685276,1,0.999664,0.00284902,5.48864,0.0322036,-0.237027,-0.209919,638,12769,237.838
14300,0.000403821,0.00366857,1,0.999776,0.00126836,5.62574,0.0308856,-0.186439,-0.190759,638,12769,242.279
14400,0.000140914,0.00182299,1,0.999776,0.000533458,5.77164,0.0312164,-0.165213,-0.170732,638,12769,247.818
14500,4.81633e-05,0.000914267,1,1,0.000231298,5.92715,0.0325683,-0.203387,-0.177218,638,12769,249.001
14600,1.63119e-05,0.000403034,1,1,9.82932e-05,6.07529,0.0318793,-0.156473,-0.144388,638,12769,244.913
14700,5.52703e-06,0.000161113,1,1,3.97595e-05,6.16008,0.0315924,-0.140001,-0.125723,638,12769,234.836
14800,1.95275e-06,6.7728e-05,1,1,1.67771e-05,6.13056,0.0327497,-0.180479,-0.138213,638,12769,220.766
14900,7.69942e-07,2.79914e-05,1,1,7.61327e-06,6.01118,0.0333104,-0.228312,-0.155449,638,12769,207.198
15000,3.67183e-07,1.15295e-05,1,1,5.67848e-06,5.87069,0.0310112,-0.186743,-0.147161,638,12769,203.405
15100,2.14639e-07,4.39351e-06,1,1,3.42748e-06,5.73489,0.0288384,-0.163202,-0.148149,638,12769,218.031
15200,1.45884e-07,1.91882e-06,1,1,9.58066e-07,5.62579,0.0281698,-0.12071,-0.127385,638,12769,274.598
15300,1.40561e-07,1.44458e-06,1,1,2.56492e-07,5.87553,0.0288814,-0.199949,-0.199136,638,12769,537.781
15400,6.37044e-05,0.000181019,1,1,8.33897e-05,5.41057,0.0323325,-0.155818,-0.149517,638,12769,267.368
15500,0.000418974,0.000746376,1,1,0.000497178,4.99991,0.0289346,-0.132716,-0.119547,638,12769,195.451
15600,0.000185143,0.000400758,1,1,0.000251016,5.12691,0.0310087,-0.100186,-0.0834118,638,12769,189.287
15700,6.73773e-05,0.000181711,1,1,0.000112101,5.24776,0.0312127,-0.0662874,-0.0588615,638,12769,189.169
15800,2.39436e-05,8.25539e-05,1,1,5.26594e-05,5.36697,0.0323528,-0.129672,-0.0942416,638,12769,190.323
15900,8.49363e-06,3.81174e-05,1,1,2.58663e-05,5.48071,0.0309662,-0.125179,-0.0933116,638,12769,191.19
16000,3.06678e-06,1.80154e-05,1,1,1.30048e-05,5.58295,0.0306394,-0.178868,-0.123412,638,12769,191.25
16100,1.1657e-06,8.84673e-06,1,1,6.61749e-06,5.65839,0.0283421,-0.171703,-0.130289,638,12769,190.178
16200,4.97317e-07,4.48522e-06,1,1,3.61155e-06,5.6868,0.026442,-0.181978,-0.145598,638,12769,188.72
16300,2.59459e-07,2.39633e-06,1,1,2.14672e-06,5.65592,0.0261083,-0.216519,-0.166457,638,12769,192.951
16400,1.64652e-07,1.33937e-06,1,1,1.10546e-06,5.58603,0.0255393,-0.137914,-0.130902,638,12769,211.787
16500,1.20454e-07,7.83244e-07,1,1,3.57595e-07,5.58315,0.0280797,-0.15285,-0.150377,638,12769,278.913
16600,0.0425686,0.0604171,0.98329,0.978745,0.0364046,6.04161,0.0273935,-0.162546,-0.162172,638,12769,490.658
16700,0.000141006,0.000255958,1,1,0.000170393,5.13941,0.0315415,-0.13357,-0.128885,638,12769,232.576
16800,0.000685557,0.00108322,1,1,0.000794925,4.93424,0.0287572,-0.139238,-0.14633,638,12769,176.586
16900,0.000305665,0.000583555,1,1,0.000382159,5.08526,0.0299236,-0.139205,-0.144233,638,12769,174.605
17000,0.000111992,0.000258335,1,1,0.00015533,5.21643,0.0297627,-0.150411,-0.152046,638,12769,177.613
17100,3.98686e-05,0.000113887,1,1,6.2428e-05,5.34615,0.0302364,-0.232839,-0.192022,638,12769,181.046
17200,1.41209e-05,5.12937e-05,1,1,2.54824e-05,5.47336,0.0290807,-0.254149,-0.204752,638,12769,184.043
17300,5.04784e-06,2.38535e-05,1,1,1.06427e-05,5.5933,0.0271437,-0.235569,-0.200121,638,12769,186.228
17400,1.86529e-06,1.16129e-05,1,1,4.54955e-06,5.69192,0.0257516,-0.23037,-0.201374,638,12769,187.164
17500,7.45166e-07,5.84187e-06,1,1,2.04012e-06,5.74856,0.0241064,-0.212342,-0.198941,638,12769,186.787
17600,3.4966e-07,3.11449e-06,1,1,1.03464e-06,5.74238,0.0236181,-0.288758,-0.240967,638,12769,187.889
17700,2.02096e-07,1.85827e-06,1,1,9.65817e-07,5.95711,0.0214865,-0.203213,-0.195989,638,12769,196.1
17800,1.40561e-07,1.1519e-06,1,1,5.64015e-07,5.89343,0.0224717,-0.200532,-0.207773,638,12769,227.725
17900,1.16066e-07,1.03963e-06,1,1,2.45932e-07,6.08903,0.0224901,-0.153969,-0.241186,638,12769,378.404
18000,5.57681e-05,0.000759349,1,0.999664,0.000656234,6.14924,0.0322642,-0.151339,-0.152989,638,12769,282.197
18100,0.00059024,0.000926357,1,1,0.000756093,5.05386,0.0284816,-0.151578,-0.160914,638,12769,183.676
18200,0.000577064,0.000990938,1,1,0.00076963,5.05821,0.0282974,-0.184161,-0.185597,638,12769,171.798
18300,0.000220719,0.000454828,1,1,0.000414185,5.21493,0.0297581,-0.180141,-0.167835,638,12769,176.041
18400,7.96272e-05,0.000209582,1,1,0.000269372,5.37691,0.0289963,-0.16483,-0.155091,638,12769,180.219
18500,2.82714e-05,0.000102003,1,1,0.00019547,5.55312,0.0289281,-0.226506,-0.180679,638,12769,184.2
18600,1.00396e-05,5.07544e-05,1,1,0.000135185,5.73929,0.0274523,-0.207713,-0.176687,638,12769,187.286
18700,3.62481e-06,2.4614e-05,1,1,8.31551e-05,5.91809,0.0269892,-0.221763,-0.18917,638,12769,188.964
18800,1.36804e-06,1.13768e-05,1,1,3.85225e-05,6.06101,0.0266983,-0.217403,-0.195781,638,12769,189.021
18900,5.71208e-07,5.22976e-06,1,1,1.63526e-05,6.13547,0.0260296,-0.189916,-0.191373,638,12769,187.718
19000,2.88156e-07,2.5473e-06,1,1,6.03324e-06,6.12582,0.0257757,-0.198552,-0.207666,638,12769,189.383
19100,1.74799e-07,1.38685e-06,1,1,2.32261e-06,6.04145,0.025275,-0.222346,-0.2399,638,12769,198.308
19200,1.26026e-07,8.9324e-07,1,1,6.64205e-07,5.95554,0.0222316,-0.223166,-0.244736,638,12769,239.604
19300,1.52077e-07,1.79739e-06,1,1,3.10525e-07,6.46601,0.0256986,-0.17845,-0.186132,638,12769,460.622
19400,0.000166992,0.000450589,1,1,0.000332358,5.93397,0.0354355,-0.11807,-0.118644,638,12769,267.397
19500,0.00141338,0.00198119,1,1,0.00158484,4.95748,0.0338651,-0.140139,-0.136208,638,12769,176.371
19600,0.00149124,0.00227611,1,1,0.00167049,5.03578,0.0338246,-0.165363,-0.180836,638,12769,166.402
19700,0.00057022,0.00097776,1,1,0.000670603,5.17398,0.0345598,-0.20114,-0.197668,638,12769,174.168
19800,0.000205153,0.000405023,1,1,0.000257946,5.3097,0.0329284,-0.188801,-0.186247,638,12769,181.787
19900,7.24548e-05,0.00017117,1,1,9.98245e-05,5.44814,0.0308328,-0.17353,-0.175435,638,12769,188.356
20000,2.54932e-05,7.66181e-05,1,1,3.97045e-05,5.5878,0.0283083,-0.147486,-0.153473,638,12769,193.501
20100,9.02885e-06,3.79558e-05,1,1,1.65613e-05,5.72299,0.0267315,-0.151591,-0.149311,638,12769,197.268
20200,3.26623e-06,2.16194e-05,1,1,7.33133e-06,5.84417,0.0247098,-0.107772,-0.118016,638,12769,199.151
20300,1.24522e-06,1.34393e-05,1,1,3.46688e-06,5.93561,0.0246973,-0.134501,-0.13925,638,12769,198.488
20400,5.2922e-07,8.53966e-06,1,1,1.74053e-06,5.97684,0.0243475,-0.139308,-0.146286,638,12769,195.964
20500,2.75644e-07,5.04107e-06,1,1,1.07828e-06,5.95683,0.0241547,-0.180139,-0.174031,638,12769,196.587
20600,1.76137e-07,3.69441e-06,1,1,7.65014e-07,5.90188,0.0229672,-0.191898,-0.201348,638,12769,210.367
20700,1.25092e-07,3.41511e-06,1,1,3.88811e-07,5.93621,0.0235978,-0.250462,-0.239087,638,12769,272.861
20800,0.762206,0.869699,0.840731,0.827721,0.688225,6.833,0.0293325,-0.223246,-0.2507,638,12769,577.406
20900,0.000487924,0.000835498,1,1,0.000879422,5.50599,0.0371879,-0.291186,-0.21752,638,12769,222.657
21000,0.00287016,0.00382063,1,1,0.00319515,4.89247,0.0321275,-0.247577,-0.251346,638,12769,161.758
21100,0.00171316,0.00264635,1,1,0.00194284,4.98746,0.0321689,-0.294427,-0.256815,638,12769,168.766
21200,0.000633273,0.00112341,1,1,0.000768895,5.08182,0.0305207,-0.261953,-0.243419,638,12769,180.745
21300,0.000225767,0.000470027,1,1,0.000304124,5.17563,0.0280884,-0.222095,-0.235705,638,12769,190.734
21400,7.96564e-05,0.000200788,1,1,0.000124376,5.27492,0.0261939,-0.235297,-0.256576,638,12769,198.63
21500,2.81007e-05,8.84143e-05,1,1,5.31026e-05,5.3795,0.0238747,-0.221734,-0.273677,638,12769,204.881
21600,9.99189e-06,3.99649e-05,1,1,2.32387e-05,5.48593,0.0231692,-0.280284,-0.322862,638,12769,209.591
21700,3.62737e-06,1.84102e-05,1,1,1.03128e-05,5.58874,0.0218626,-0.307433,-0.309142,638,12769,212.204
21800,1.37853e-06,8.53282e-06,1,1,4.48553e-06,5.67553,0.0197215,-0.20521,-0.232088,638,12769,212.344
21900,5.79456e-07,4.07178e-06,1,1,2.00768e-06,5.72121,0.0185114,-0.158505,-0.184361,638,12769,209.173
22000,2.866e-07,2.07151e-06,1,1,1.06222e-06,5.70532,0.0179433,-0.149465,-0.176049,638,12769,206.48
22100,1.80246e-07,1.22694e-06,1,1,6.75488e-07,5.64919,0.0185723,-0.172883,-0.210676,638,12769,212.42
22200,1.28485e-07,9.1268e-07,1,1,3.58514e-07,5.61802,0.020794,-0.290867,-0.258539,638,12769,252.192
22300,1.17435e-07,1.54621e-06,1,1,3.35833e-07,6.13684,0.0305571,-0.272516,-0.284397,638,12769,495.133
22400,0.00037936,0.000658682,1,1,0.000518953,5.26019,0.0393171,-0.305904,-0.215151,638,12769,233.545
22500,0.00272689,0.00360624,1,1,0.00310131,4.84952,0.0352427,-0.26557,-0.219671,638,12769,161.075
22600,0.00215908,0.00322605,1,1,0.0024857,4.95672,0.032488,-0.186098,-0.194222,638,12769,168.862
22700,0.000817495,0.00136793,1,1,0.000973053,5.04751,0.0309751,-0.186284,-0.196168,638,12769,183.732
