step,train_loss,test_loss,train_acc,test_acc,restricted_loss,excluded_loss,hill,moment,gpd,k,n,median_deviation
22900,0.00202404,2.67822,1,0.476899,0.875951,8.01924,0.131346,-0.225123,-0.23261,638,12769,168.999
23000,0.0010214,2.59593,1,0.504195,0.784819,8.54977,0.105152,-0.184431,-0.210984,638,12769,176.436
23100,0.000380124,2.48861,1,0.544692,0.680402,9.33608,0.0920102,-0.208073,-0.227495,638,12769,184.379
23200,0.000135436,2.27861,1,0.585972,0.553528,10.1418,0.0804943,-0.215507,-0.239084,638,12769,189.999
23300,4.73352e-05,1.95069,1,0.644367,0.408127,10.9332,0.0708284,-0.210102,-0.228494,638,12769,193.322
23400,1.64115e-05,1.5331,1,0.71272,0.265127,11.6753,0.0617792,-0.166755,-0.187788,638,12769,194.24
23500,5.75115e-06,1.08287,1,0.782079,0.150075,12.3086,0.05561,-0.152157,-0.158454,638,12769,192.801
23600,2.11162e-06,0.687883,1,0.848865,0.0751421,12.8289,0.0491359,-0.0916828,-0.104219,638,12769,189.103
23700,8.6948e-07,0.400013,1,0.90603,0.0336316,13.1766,0.0455992,-0.104591,-0.105769,638,12769,184.481
23800,4.32359e-07,0.217226,1,0.943618,0.0134325,13.2929,0.0454853,-0.136868,-0.135786,638,12769,184.872
23900,2.6198e-07,0.114285,1,0.968677,0.00541872,13.127,0.0447648,-0.102623,-0.112492,638,12769,193.484
24000,1.91139e-07,0.0627963,1,0.981877,0.00229688,12.7247,0.0469859,-0.0733686,-0.0827758,638,12769,216.303
24100,1.49152e-07,0.0392328,1,0.987583,0.000841863,12.3885,0.0489168,-0.0432288,-0.0592413,638,12769,272.851
24200,1.21201e-07,0.0350067,1,0.987583,0.000196137,12.9505,0.0622674,-0.119191,-0.148427,638,12769,437.737
24300,9.70535e-05,0.0348669,1,0.989708,0.00162478,11.089,0.0432127,-0.0649856,-0.0821799,638,12769,382.537
24400,0.00076079,0.0248023,1,0.996868,0.0017691,7.32029,0.0424893,-0.114172,-0.128239,638,12769,255.388
24500,0.000560781,0.0212894,1,0.997091,0.00170459,7.28898,0.0450211,-0.15701,-0.120176,638,12769,242.589
24600,0.000209395,0.0140297,1,0.997651,0.00116711,7.85821,0.0487876,-0.112485,-0.0936947,638,12769,249.844
24700,7.48971e-05,0.00957695,1,0.99821,0.00108661,8.4373,0.0511368,-0.0974735,-0.0860853,638,12769,255.634
24800,2.64904e-05,0.00694148,1,0.99821,0.00117491,9.0039,0.0533632,-0.120351,-0.0953087,638,12769,258.442
24900,9.4022e-06,0.00529545,1,0.998546,0.00131745,9.54116,0.0522,-0.0923493,-0.0784517,638,12769,257.887
25000,3.42493e-06,0.00418342,1,0.998769,0.00142263,10.0113,0.0500851,-0.0652613,-0.0601957,638,12769,253.725
25100,1.33234e-06,0.00348127,1,0.999105,0.00152197,10.3712,0.0487318,-0.0715834,-0.0626795,638,12769,248.047
25200,5.86055e-07,0.00288452,1,0.999105,0.00156948,10.5728,0.0468897,-0.0777285,-0.0680677,638,12769,246.001
25300,3.07796e-07,0.00216863,1,0.999329,0.00147236,10.5978,0.0463008,-0.0839173,-0.0796272,638,12769,258.484
25400,1.90641e-07,0.00174304,1,0.999553,0.00114007,10.436,0.0460053,-0.100422,-0.103891,638,12769,295.659
25500,1.26057e-07,0.00152204,1,0.999776,0.00046845,10.2629,0.0468509,-0.218093,-0.189578,638,12769,381.121
25600,1.06728e-07,0.00219765,1,0.999441,6.83891e-05,10.8057,0.0473905,-0.29062,-0.251518,638,12769,612.975
25700,0.000106893,0.00277358,1,0.999553,0.000271019,8.64948,0.0458441,-0.13044,-0.123671,638,12769,369.877
25800,0.000721727,0.0043296,1,0.999776,0.000979437,6.35875,0.0416353,-0.0750741,-0.0829139,638,12769,261.4
25900,0.000358689,0.00289383,1,0.999776,0.000798272,6.46748,0.0390276,-0.0118388,-0.0219146,638,12769,253.009
26000,0.000130916,0.00164094,1,0.999776,0.000607972,6.79014,0.037891,0.0187341,0.0166116,638,12769,254.447
26100,4.65183e-05,0.00098036,1,0.999776,0.000445004,7.08932,0.0368509,0.0388656,0.0403537,638,12769,255.295
26200,1.64421e-05,0.000614421,1,1,0.000279703,7.36463,0.0377363,0.0103375,0.00974178,638,12769,254.11
26300,5.87391e-06,0.000408764,1,0.999888,0.00015137,7.60955,0.0379472,-0.00712842,-0.00604775,638,12769,250.542
26400,2.17614e-06,0.000285416,1,1,7.99891e-05,7.82329,0.0375941,-0.0206571,-0.0171164,638,12769,244.9
26500,8.7365e-07,0.00019733,1,1,4.89037e-05,7.97709,0.0372778,-0.0415947,-0.0333054,638,12769,239.127
26600,4.06992e-07,0.00013105,1,1,3.98341e-05,8.04335,0.0360624,-0.0327887,-0.0267819,638,12769,241.433
26700,2.29081e-07,7.09927e-05,1,1,4.07038e-05,7.99789,0.0353367,-0.0231527,-0.0197221,638,12769,262.255
26800,1.47129e-07,4.3771e-05,1,1,2.45524e-05,7.85976,0.0353775,-0.0358482,-0.0277327,638,12769,318.384
26900,1.13918e-07,7.17811e-05,1,1,2.73998e-06,7.93306,0.0398367,-0.150305,-0.13404,638,12769,503.33
27000,4.43305e-05,0.00099186,1,0.999776,0.000108745,7.10129,0.0407537,-0.0775867,-0.0936581,638,12769,322.93
27100,0.000375036,0.00135901,1,1,0.0005127,5.64083,0.0387385,-0.0809766,-0.0961302,638,12769,225.917
27200,0.000190674,0.000976126,1,1,0.000344656,5.72854,0.041116,-0.128576,-0.12831,638,12769,219.882
27300,7.03573e-05,0.000572427,1,1,0.000193507,5.97334,0.0430132,-0.168521,-0.138107,638,12769,222.493
27400,2.52444e-05,0.000341071,1,1,0.000115,6.22079,0.0422043,-0.154571,-0.128755,638,12769,224.725
27500,9.03895e-06,0.000206588,1,1,6.9603e-05,6.45581,0.0408542,-0.140943,-0.122934,638,12769,225.299
27600,3.30174e-06,0.000125803,1,1,4.15753e-05,6.6692,0.0387919,-0.128515,-0.116779,638,12769,223.742
27700,1.27339e-06,7.70073e-05,1,1,2.52937e-05,6.83949,0.0370272,-0.145606,-0.127333,638,12769,220.49
27800,5.52564e-07,4.80009e-05,1,1,1.57237e-05,6.93827,0.0337265,-0.112226,-0.109244,638,12769,218.877
27900,2.87596e-07,3.06103e-05,1,1,1.02636e-05,6.94348,0.0331249,-0.161988,-0.144525,638,12769,225.765
28000,1.78752e-07,2.12496e-05,1,1,5.21836e-06,6.86741,0.0336692,-0.206293,-0.189413,638,12769,257.229
28100,1.2033e-07,2.34857e-05,1,1,2.13298e-06,6.80992,0.0318326,-0.220459,-0.241863,638,12769,352.691
28200,0.00014744,0.00166022,1,0.999776,0.000950795,7.67632,0.0358926,-0.197678,-0.202136,638,12769,371.188
28300,0.000216199,0.000642266,1,1,0.000307689,5.73065,0.0350667,-0.114548,-0.114338,638,12769,228.595
28400,0.000245942,0.000785246,1,1,0.000399835,5.619,0.0402374,-0.12436,-0.0878969,638,12769,191.833
28500,9.71984e-05,0.000433137,1,1,0.000242819,6.00884,0.0441673,-0.106213,-0.0759318,638,12769,184.654
28600,3.53816e-05,0.000243236,1,1,0.000156308,6.4526,0.0440356,-0.0792316,-0.0624671,638,12769,182.11
28700,1.26243e-05,0.000141185,1,1,0.000108564,6.90431,0.0439759,-0.0939948,-0.0703779,638,12769,180.673
28800,4.54173e-06,8.42443e-05,1,1,7.74641e-05,7.32854,0.0429878,-0.101529,-0.0739765,638,12769,179.383
28900,1.69784e-06,5.19502e-05,1,1,5.81763e-05,7.6769,0.0417446,-0.117845,-0.0819988,638,12769,177.877
29000,6.95926e-07,3.29212e-05,1,1,4.55725e-05,7.88899,0.0396358,-0.114389,-0.0827708,638,12769,176.715
29100,3.36338e-07,2.15611e-05,1,1,3.98825e-05,7.91512,0.0375507,-0.108742,-0.0857938,638,12769,177.725
29200,1.99388e-07,1.53563e-05,1,1,3.06379e-05,7.75162,0.0362647,-0.120516,-0.108064,638,12769,184.788
29300,1.39285e-07,1.23253e-05,1,1,1.57471e-05,7.44713,0.0351224,-0.122151,-0.135219,638,12769,203.869
29400,1.08347e-07,1.44323e-05,1,1,3.95024e-06,7.1275,0.0353403,-0.259277,-0.244917,638,12769,263.611
29500,2.40992e-05,0.000373185,1,1,4.84917e-05,7.80096,0.0371686,-0.238641,-0.229464,638,12769,549.1
29600,9.49413e-05,0.000439325,1,1,0.00023463,6.5031,0.0360708,-0.180852,-0.170655,638,12769,246.713
29700,0.000569593,0.00153425,1,1,0.000663736,5.45542,0.0352659,-0.214062,-0.168994,638,12769,180.308
29800,0.00026249,0.000946862,1,1,0.00036443,5.64978,0.037781,-0.140113,-0.12064,638,12769,174.541
29900,9.75967e-05,0.000508379,1,1,0.000176945,5.91423,0.0389473,-0.122534,-0.111715,638,12769,176.009
30000,3.52219e-05,0.000287658,1,1,9.14922e-05,6.19404,0.0387141,-0.120407,-0.114474,638,12769,178.529
30100,1.26238e-05,0.000172803,1,1,5.31455e-05,6.47784,0.0375658,-0.119376,-0.117394,638,12769,180.744
30200,4.57078e-06,0.00010957,1,1,3.47561e-05,6.75298,0.0362018,-0.125895,-0.124997,638,12769,181.782
30300,1.71813e-06,7.03872e-05,1,1,2.06658e-05,6.99837,0.0341281,-0.119922,-0.124636,638,12769,181.375
30400,7.05948e-07,4.80514e-05,1,1,1.2242e-05,7.16664,0.0319222,-0.115521,-0.124656,638,12769,180.593
30500,3.42594e-07,3.19527e-05,1,1,7.89348e-06,7.20866,0.0300945,-0.109497,-0.128938,638,12769,183.083
30600,2.02127e-07,2.37848e-05,1,1,4.99858e-06,7.13083,0.0294844,-0.152886,-0.174265,638,12769,195.028
30700,1.41868e-07,2.04266e-05,1,1,2.71498e-06,6.98007,0.0312348,-0.269414,-0.260792,638,12769,227.094
30800,1.18711e-07,2.55893e-05,1,1,9.88975e-07,7.09593,0.0285241,-0.140016,-0.199364,638,12769,349.351
30900,7.73909e-05,0.00279624,1,0.998993,0.00131158,7.82808,0.038576,-0.122265,-0.14807,638,12769,284.755
31000,0.000476432,0.00137496,1,1,0.000526803,5.75644,0.037742,-0.135768,-0.146042,638,12769,181.893
31100,0.000538,0.0017161,1,1,0.00065021,5.57166,0.0391789,-0.133826,-0.136073,638,12769,168.275
31200,0.000210292,0.00100644,1,1,0.000499165,5.45028,0.0400965,-0.136578,-0.141854,638,12769,175.726
31300,7.62136e-05,0.000611309,1,1,0.000311455,5.71334,0.0401794,-0.165436,-0.161421,638,12769,182.497
31400,2.7098e-05,0.000388035,1,1,0.000227684,5.98437,0.0393722,-0.182105,-0.172671,638,12769,188.252
31500,9.62924e-06,0.000250694,1,1,0.000167137,6.24044,0.0378754,-0.175356,-0.172049,638,12769,192.468
31600,3.48827e-06,0.000161721,1,1,0.000102658,6.45692,0.0365181,-0.185401,-0.174472,638,12769,194.917
31700,1.33212e-06,0.000103441,1,1,5.54965e-05,6.60282,0.0335501,-0.13563,-0.136241,638,12769,195.054
31800,5.66259e-07,6.93904e-05,1,1,2.47737e-05,6.6392,0.0310768,-0.0921402,-0.0998693,638,12769,194.148
31900,2.88592e-07,4.68036e-05,1,1,1.30616e-05,6.56392,0.0307922,-0.114097,-0.110837,638,12769,195.737
32000,1.79312e-07,3.72679e-05,1,1,6.12749e-06,6.40909,0.030721,-0.117998,-0.122389,638,12769,208.268
32100,1.26275e-07,3.324e-05,1,1,3.0298e-06,6.29808,0.0324663,-0.177859,-0.176668,638,12769,251
32200,1.35363e-07,3.62023e-05,1,1,5.03708e-06,6.88456,0.0349858,-0.223909,-0.165529,638,12769,447.582
32300,6.90692e-05,0.000698429,1,1,0.00064203,6.37138,0.0406461,-0.176557,-0.181239,638,12769,289.384
32400,0.000585209,0.00166511,1,1,0.000913843,5.13847,0.0392164,-0.227074,-0.182664,638,12769,191.948
32500,0.000443427,0.00145725,1,1,0.000751422,5.15125,0.0417143,-0.186293,-0.1521,638,12769,179.547
32600,0.000166332,0.000768654,1,1,0.00034674,5.28048,0.0434987,-0.201235,-0.145331,638,12769,182.284
32700,6.01364e-05,0.000404083,1,1,0.000159061,5.43359,0.0432605,-0.214925,-0.141633,638,12769,186.175
32800,2.14983e-05,0.000214524,1,1,7.24098e-05,5.60322,0.0417354,-0.205793,-0.135109,638,12769,189.476
32900,7.70924e-06,0.000118865,1,1,3.32701e-05,5.77781,0.0393922,-0.157916,-0.118516,638,12769,191.477
33000,2.82696e-06,6.817e-05,1,1,1.51461e-05,5.94144,0.0367907,-0.103103,-0.0931685,638,12769,191.876
33100,1.098e-06,4.02511e-05,1,1,7.19181e-06,6.07048,0.0347946,-0.0646716,-0.0700752,638,12769,190.568
33200,4.83062e-07,2.43174e-05,1,1,3.69677e-06,6.1407,0.033334,-0.0574288,-0.0671416,638,12769,189.901
33300,2.58525e-07,1.54638e-05,1,1,2.21195e-06,6.14246,0.0314622,-0.0742007,-0.0856695,638,12769,196.28
33400,1.67329e-07,1.1193e-05,1,1,1.52492e-06,6.11878,0.0325061,-0.196401,-0.150159,638,12769,220.041
33500,1.22726e-07,1.00478e-05,1,1,1.11641e-06,6.25629,0.0308151,-0.235373,-0.166937,638,12769,303.57
33600,0.0011329,0.00887876,1,0.998098,0.00421068,6.74928,0.0388729,-0.279081,-0.190982,638,12769,372.689
33700,0.000333944,0.000847135,1,1,0.000478985,5.46884,0.042197,-0.205881,-0.153807,638,12769,210.455
33800,0.000918416,0.00183194,1,1,0.00122307,5.04636,0.039583,-0.188776,-0.138091,638,12769,171.275
33900,0.000393287,0.000975821,1,1,0.000597167,5.19734,0.0415744,-0.168659,-0.12163,638,12769,174.364
34000,0.000143992,0.000470255,1,1,0.000253678,5.36075,0.0419907,-0.190173,-0.122919,638,12769,178.779
34100,5.13234e-05,0.000236655,1,1,0.000108217,5.53437,0.0402581,-0.173761,-0.115603,638,12769,182.304
34200,1.81767e-05,0.000128638,1,1,4.75804e-05,5.7103,0.0378997,-0.152804,-0.107096,638,12769,184.733
34300,6.49407e-06,7.67447e-05,1,1,2.18541e-05,5.87968,0.0356317,-0.151735,-0.10502,638,12769,185.972
34400,2.38969e-06,4.69422e-05,1,1,1.05461e-05,6.02702,0.0328272,-0.135252,-0.100678,638,12769,185.785
34500,9.392e-07,2.82022e-05,1,1,5.38665e-06,6.12776,0.0307287,-0.150512,-0.110755,638,12769,183.955
34600,4.25013e-07,1.65267e-05,1,1,2.93167e-06,6.15509,0.0291776,-0.176898,-0.132338,638,12769,182.661
34700,2.35244e-07,1.08619e-05,1,1,1.75534e-06,6.11023,0.0284483,-0.185856,-0.135637,638,12769,187.23
34800,1.54692e-07,1.11592e-05,1,1,1.21104e-06,6.03165,0.0290085,-0.198437,-0.134995,638,12769,204.939
34900,1.17809e-07,1.41812e-05,1,1,9.68748e-07,6.13249,0.0319356,-0.264193,-0.177593,638,12769,275.703
35000,0.00298543,0.00951862,0.999739,0.997651,0.00659805,6.45057,0.0359601,-0.163365,-0.175663,638,12769,391.287
35100,0.000382813,0.000913897,1,1,0.000562286,5.48828,0.0430286,-0.214472,-0.183027,638,12769,197.671
35200,0.0016102,0.00284518,1,1,0.00198098,4.95871,0.0399937,-0.196121,-0.185446,638,12769,152.472
35300,0.000794118,0.00164987,1,1,0.00107097,5.08384,0.0405144,-0.146857,-0.169547,638,12769,160.352
35400,0.000296742,0.000761511,1,1,0.000453758,5.2091,0.0397119,-0.151966,-0.164169,638,12769,170.129
35500,0.000106957,0.000358629,1,1,0.00019075,5.34983,0.0381676,-0.148864,-0.159357,638,12769,178.11
35600,3.81538e-05,0.000176321,1,1,8.17412e-05,5.50141,0.0363974,-0.146204,-0.155207,638,12769,184.821
35700,1.36338e-05,9.20755e-05,1,1,3.60097e-05,5.65815,0.0347622,-0.167082,-0.161076,638,12769,190.078
35800,4.93629e-06,5.13693e-05,1,1,1.64313e-05,5.8114,0.0329941,-0.185203,-0.168274,638,12769,193.851
35900,1.85372e-06,3.18066e-05,1,1,7.8919e-06,5.94636,0.0308803,-0.185098,-0.170672,638,12769,195.394
36000,7.57959e-07,2.18922e-05,1,1,4.12448e-06,6.04102,0.029369,-0.215812,-0.180227,638,12769,194.948
36100,3.60024e-07,1.77136e-05,1,1,2.45183e-06,6.08119,0.0275085,-0.188879,-0.17395,638,12769,194.648
36200,2.0776e-07,1.64063e-05,1,1,1.64237e-06,6.06452,0.027145,-0.223026,-0.208045,638,12769,199.027
36300,1.48591e-07,1.76809e-05,1,1,1.22465e-06,6.03869,0.0282689,-0.314138,-0.239588,638,12769,224.198
36400,1.20454e-07,3.45356e-05,1,1,1.10341e-06,6.39155,0.0292519,-0.229805,-0.217063,638,12769,342.845
36500,5.37301e-05,0.000725619,1,1,0.000266626,6.38827,0.0391594,-0.172901,-0.179469,638,12769,279.428
36600,0.000387652,0.000969908,1,1,0.000559691,5.17576,0.0361834,-0.181848,-0.173742,638,12769,176.185
36700,0.000424106,0.00123654,1,0.999776,0.000712621,5.19095,0.0349343,-0.117095,-0.125111,638,12769,158.345
36800,0.00016266,0.000675769,1,0.999888,0.000425241,5.37389,0.0357944,-0.125008,-0.128851,638,12769,159.859
36900,5.85974e-05,0.000364073,1,1,0.000250885,5.57485,0.0357258,-0.150639,-0.153132,638,12769,162.668
37000,2.07939e-05,0.000202345,1,1,0.000133602,5.78336,0.0348252,-0.17279,-0.175742,638,12769,165.502
37100,7.41477e-06,0.000116661,1,1,4.88915e-05,5.86307,0.0341518,-0.209397,-0.207865,638,12769,167.871
37200,2.70949e-06,7.1331e-05,1,1,2.32421e-05,6.03124,0.0328836,-0.228653,-0.231139,638,12769,169.252
37300,1.0519e-06,4.46707e-05,1,1,1.13382e-05,6.2071,0.0312124,-0.239469,-0.24547,638,12769,169.994
37400,4.61741e-07,2.90621e-05,1,1,6.77439e-06,6.25857,0.030076,-0.253499,-0.255082,638,12769,170.621
37500,2.48223e-07,2.00531e-05,1,1,4.72987e-06,6.22586,0.029133,-0.21301,-0.24286,638,12769,175.023
37600,1.59641e-07,1.50293e-05,1,1,3.48524e-06,6.14193,0.0308235,-0.268852,-0.252513,638,12769,190.607
37700,1.19178e-07,1.44325e-05,1,1,2.87269e-06,6.13979,0.030706,-0.130685,-0.161807,638,12769,239.685
37800,1.56559e-07,7.37761e-05,1,1,6.32133e-06,7.32608,0.0371393,-0.127506,-0.131582,638,12769,506.66
37900,0.00020824,0.00233,1,0.999329,0.000700977,5.76947,0.0409962,-0.249739,-0.193367,638,12769,263.52
38000,0.00145171,0.00284419,1,1,0.00194656,4.96572,0.0398119,-0.289017,-0.213542,638,12769,171.501
38100,0.00155463,0.00320662,1,1,0.0022264,5.00309,0.0397578,-0.190282,-0.201209,638,12769,160.837
38200,0.000603784,0.00158402,1,1,0.0010133,5.09642,0.0402497,-0.165902,-0.192794,638,12769,169.113
38300,0.000220617,0.000795707,1,1,0.000442185,5.19912,0.0398291,-0.177654,-0.205325,638,12769,176.852
38400,7.91323e-05,0.000428343,1,1,0.00019136,5.31462,0.0392125,-0.219003,-0.232145,638,12769,183.581
38500,2.82062e-05,0.000244517,1,1,8.27109e-05,5.43887,0.03817,-0.251067,-0.258033,638,12769,188.677
38600,1.00945e-05,0.000148609,1,1,3.65535e-05,5.56616,0.036617,-0.272791,-0.275045,638,12769,192.207
38700,3.68003e-06,0.000101195,1,1,1.67891e-05,5.69088,0.034665,-0.28245,-0.265946,638,12769,194.174
38800,1.41028e-06,7.34324e-05,1,1,8.1755e-06,5.79662,0.032587,-0.262249,-0.239938,638,12769,194.075
38900,5.96233e-07,5.62535e-05,1,1,4.35565e-06,5.86419,0.0306966,-0.21963,-0.216731,638,12769,192.671
39000,3.00887e-07,3.84513e-05,1,1,2.58699e-06,5.87503,0.0297692,-0.213533,-0.21824,638,12769,192.423
39100,1.89521e-07,2.23352e-05,1,1,1.71719e-06,5.84192,0.0302702,-0.27324,-0.270533,638,12769,201.135
39200,1.36297e-07,2.14308e-05,1,1,1.39022e-06,5.88635,0.0325457,-0.327826,-0.316641,638,12769,246.673
39300,1.97987e-07,7.76483e-05,1,1,4.0255e-06,6.99209,0.0346265,-0.189332,-0.1846,638,12769,497.768
39400,0.000160076,0.000754956,1,1,0.000293636,5.4771,0.0451299,-0.196982,-0.185703,638,12769,198.982
39500,0.000632775,0.00135972,1,1,0.000869274,4.99074,0.0418412,-0.22658,-0.212949,638,12769,156.12
39600,0.000299054,0.000873229,1,1,0.000466761,5.14809,0.0438462,-0.274023,-0.199995,638,12769,165.714
39700,0.000110588,0.00050023,1,1,0.000200743,5.29724,0.042193,-0.282345,-0.183318,638,12769,173.349
39800,3.97734e-05,0.000313086,1,1,8.71023e-05,5.44953,0.0382333,-0.208765,-0.159132,638,12769,178.936
39900,1.42508e-05,0.00020116,1,1,3.9007e-05,5.60413,0.0366605,-0.234291,-0.1636,638,12769,183.174
40000,5.16019e-06,0.00012647,1,1,1.81883e-05,5.7512,0.0329472,-0.161138,-0.143287,638,12769,185.909
