step,train_loss,test_loss,train_acc,test_acc,restricted_loss,excluded_loss,hill,moment,gpd,k,n,median_deviation
2600,3.50251e-07,26.9022,1,0.260991,12.9153,17.384,0.0457358,-0.0181149,-0.0181788,638,12769,56.1877
2700,3.48228e-07,26.8114,1,0.260208,12.8754,17.3286,0.045827,-0.0318921,-0.0285066,638,12769,56.1625
2800,3.46578e-07,26.7274,1,0.259761,12.8387,17.2788,0.0462274,-0.0531119,-0.0424874,638,12769,56.2163
2900,3.44898e-07,26.6464,1,0.259201,12.8053,17.2336,0.0457947,-0.0545412,-0.042217,638,12769,56.2668
3000,3.44462e-07,26.5516,1,0.258978,12.768,17.1766,0.0463619,-0.0791138,-0.0570616,638,12769,56.2757
3100,3.4412e-07,26.4585,1,0.259313,12.7329,17.1217,0.0452895,-0.0627754,-0.0476043,638,12769,56.3031
3200,3.42439e-07,26.3599,1,0.259201,12.6935,17.0602,0.0443163,-0.046788,-0.0368268,638,12769,56.3021
3300,3.42968e-07,26.2621,1,0.258866,12.6537,17.0015,0.0438841,-0.0485531,-0.0376557,638,12769,56.3195
3400,3.41567e-07,26.1806,1,0.25853,12.6168,16.9559,0.0436829,-0.0550552,-0.0420302,638,12769,56.3549
3500,3.41225e-07,26.1028,1,0.25853,12.5862,16.911,0.0438993,-0.0644111,-0.048074,638,12769,56.3864
3600,3.40011e-07,26.0268,1,0.259537,12.555,16.8694,0.0441683,-0.0817852,-0.0583899,638,12769,56.4081
3700,3.3914e-07,25.9642,1,0.258866,12.5304,16.8362,0.0441442,-0.0677193,-0.0499919,638,12769,56.4557
3800,3.38361e-07,25.888,1,0.258306,12.4957,16.7935,0.0429232,-0.0548156,-0.0430512,638,12769,56.4553
3900,3.37365e-07,25.8262,1,0.257411,12.47,16.7584,0.0428474,-0.0567755,-0.044151,638,12769,56.4914
4000,3.35498e-07,25.7587,1,0.257188,12.4373,16.72,0.0431546,-0.0625244,-0.0466062,638,12769,56.5003
4100,3.35902e-07,25.6881,1,0.257188,12.4065,16.6796,0.04275,-0.0569817,-0.0432847,638,12769,56.4925
4200,3.35498e-07,25.6182,1,0.256852,12.3737,16.6411,0.0426924,-0.0297513,-0.0215084,638,12769,56.4785
4300,3.35342e-07,25.5436,1,0.256964,12.3384,16.6001,0.0423087,-0.0392362,-0.0286018,638,12769,56.4633
4400,3.35404e-07,25.4758,1,0.256516,12.3052,16.5659,0.0426046,-0.04218,-0.0285863,638,12769,56.4286
4500,3.33195e-07,25.4218,1,0.256628,12.2807,16.541,0.043322,-0.0550821,-0.0340196,638,12769,56.4078
4600,3.32479e-07,25.3567,1,0.25674,12.2514,16.5062,0.042503,-0.0299786,-0.0177401,638,12769,56.3813
4700,3.32665e-07,25.2822,1,0.256293,12.2151,16.4663,0.0426796,-0.0375751,-0.0221157,638,12769,56.3272
4800,3.32634e-07,25.2063,1,0.255845,12.177,16.424,0.0431687,-0.054316,-0.0323448,638,12769,56.2576
4900,3.32136e-07,25.1345,1,0.255398,12.1419,16.3816,0.0432703,-0.0495838,-0.0290836,638,12769,56.1751
5000,3.30985e-07,25.0729,1,0.25495,12.1132,16.3469,0.0429604,-0.0328555,-0.0182707,638,12769,56.1287
5100,3.30051e-07,25.0155,1,0.254391,12.0834,16.3141,0.0428063,-0.0433998,-0.026179,638,12769,56.0783
5200,3.28806e-07,24.9661,1,0.253608,12.0585,16.2894,0.0426775,-0.0273284,-0.0151867,638,12769,56.0404
5300,3.27872e-07,24.9117,1,0.25316,12.0336,16.26,0.0427512,-0.00904071,-0.00145733,638,12769,56.0266
5400,3.26938e-07,24.8612,1,0.252825,12.0092,16.2326,0.0421035,-0.0195561,-0.012273,638,12769,56.0031
5500,3.26658e-07,24.8126,1,0.252937,11.99,16.2057,0.0420854,-0.0217944,-0.0146688,638,12769,55.9759
5600,3.25289e-07,24.767,1,0.252489,11.9701,16.1819,0.0426722,-0.0260343,-0.0174075,638,12769,55.9508
5700,3.24978e-07,24.7124,1,0.252377,11.945,16.1496,0.0427823,-0.0426637,-0.0294413,638,12769,55.8995
5800,3.25538e-07,24.665,1,0.252265,11.9205,16.1228,0.0419704,-0.0413007,-0.0312541,638,12769,55.8553
5900,3.24355e-07,24.6166,1,0.251594,11.8989,16.0949,0.0424413,-0.0437878,-0.0308261,638,12769,55.8166
6000,3.24573e-07,24.5683,1,0.25193,11.8761,16.0684,0.0416142,-0.0254437,-0.0184546,638,12769,55.7646
6100,3.24262e-07,24.5177,1,0.25193,11.8513,16.0411,0.0417632,-0.0456196,-0.0331748,638,12769,55.7283
6200,3.23141e-07,24.4716,1,0.251259,11.8309,16.0171,0.041858,-0.0261407,-0.0175206,638,12769,55.6925
6300,3.22768e-07,24.4234,1,0.25137,11.8054,15.9925,0.0415796,-0.0366374,-0.0258643,638,12769,55.6857
6400,3.2255e-07,24.3771,1,0.250923,11.7812,15.9691,0.0417499,-0.0313806,-0.0207735,638,12769,55.658
6500,3.20464e-07,24.3318,1,0.251147,11.7585,15.944,0.0420811,-0.0275926,-0.0157966,638,12769,55.6317
6600,3.18939e-07,24.2944,1,0.250364,11.7398,15.9247,0.0421886,-0.0095941,-0.0024578,638,12769,55.6159
6700,3.18846e-07,24.2472,1,0.250028,11.7168,15.9008,0.0425045,-0.015084,-0.00594026,638,12769,55.5958
6800,3.18597e-07,24.2007,1,0.249916,11.6962,15.8785,0.0417688,-0.018945,-0.00966383,638,12769,55.5983
6900,3.17227e-07,24.1585,1,0.249692,11.6743,15.8587,0.0414247,-0.0116798,-0.00480975,638,12769,55.5809
7000,3.16574e-07,24.118,1,0.24958,11.6538,15.8403,0.0412299,-0.0023779,0.00204349,638,12769,55.5741
7100,3.16107e-07,24.0727,1,0.249469,11.6295,15.8186,0.0413649,-0.01495,-0.00727269,638,12769,55.5616
7200,3.16169e-07,24.026,1,0.249469,11.6054,15.7953,0.0417285,-0.0232114,-0.0129097,638,12769,55.5567
7300,3.16667e-07,23.9818,1,0.250028,11.5826,15.7758,0.0415425,-0.0206887,-0.0111511,638,12769,55.5406
7400,3.15609e-07,23.9385,1,0.249245,11.5473,15.8946,0.0412172,-0.0113514,-0.00435957,638,12769,55.5204
7500,3.15329e-07,23.9008,1,0.249469,11.5284,15.8763,0.0413537,-0.0234573,-0.0131413,638,12769,55.4928
7600,3.14613e-07,23.8581,1,0.249692,11.5054,15.8534,0.0409818,-0.00774637,-0.00144809,638,12769,55.4761
7700,3.1508e-07,23.8197,1,0.24958,11.4824,15.8338,0.0420402,-0.0215629,-0.00968567,638,12769,55.4844
7800,3.14706e-07,23.7809,1,0.249133,11.4628,15.8139,0.0420715,-0.0262851,-0.012439,638,12769,55.4755
7900,3.13897e-07,23.7462,1,0.248686,11.4457,15.7948,0.0423622,-0.0298148,-0.0139229,638,12769,55.4711
8000,3.13306e-07,23.7018,1,0.248574,11.4211,15.7718,0.0419528,-0.030977,-0.0147426,638,12769,55.4533
8100,3.12559e-07,23.6637,1,0.248126,11.407,15.7532,0.0425262,-0.0406756,-0.0194143,638,12769,55.4467
8200,3.11065e-07,23.6293,1,0.248797,11.3871,15.7382,0.0427349,-0.0537765,-0.0267791,638,12769,55.4439
8300,3.11282e-07,23.6008,1,0.248909,11.3734,15.7258,0.0433766,-0.0517975,-0.0244409,638,12769,55.4558
8400,3.10536e-07,23.5683,1,0.247791,11.3566,15.7125,0.0431974,-0.0503296,-0.0242415,638,12769,55.4493
8500,3.10785e-07,23.5338,1,0.247567,11.34,15.697,0.0424038,-0.0449479,-0.0230236,638,12769,55.4396
8600,3.09322e-07,23.5003,1,0.247567,11.3236,15.6818,0.0422261,-0.0297207,-0.0135682,638,12769,55.4379
8700,3.08326e-07,23.4645,1,0.246896,11.3046,15.6675,0.0419894,-0.0366301,-0.0181922,638,12769,55.4282
8800,3.07921e-07,23.4263,1,0.247231,11.2846,15.6499,0.0417948,-0.0145148,-0.00348651,638,12769,55.4343
8900,3.08824e-07,23.389,1,0.246672,11.2655,15.6341,0.0420821,-0.0245061,-0.00975514,638,12769,55.4202
9000,3.07485e-07,23.3434,1,0.24656,11.2414,15.6151,0.0421096,-0.020986,-0.00728208,638,12769,55.4045
9100,3.07579e-07,23.2952,1,0.246336,11.2171,15.5947,0.0421477,-0.0226157,-0.00833151,638,12769,55.3846
9200,3.07828e-07,23.2487,1,0.246001,11.1936,15.5722,0.0424367,-0.0143322,-0.00236256,638,12769,55.3752
9300,3.0929e-07,23.2036,1,0.24656,11.1693,15.5524,0.0425388,-0.00267883,0.00564696,638,12769,55.3647
9400,3.0817e-07,23.1535,1,0.24656,11.1453,15.531,0.0422439,0.0134609,0.0169821,638,12769,55.3536
9500,3.05742e-07,23.1072,1,0.24656,11.1212,15.5123,0.0422838,-0.00479449,0.00393703,638,12769,55.3541
9600,3.0512e-07,23.0698,1,0.245665,11.103,15.4999,0.0426372,0.0101408,0.0149631,638,12769,55.3586
9700,3.04466e-07,23.0226,1,0.246113,11.0806,15.4794,0.0428003,-0.014761,-0.00164558,638,12769,55.3457
9800,3.05182e-07,22.9734,1,0.245777,11.0568,15.459,0.0423328,-0.00525987,0.00419709,638,12769,55.3276
9900,3.04995e-07,22.9257,1,0.245329,11.0334,15.4393,0.0421982,-0.00131397,0.00687054,638,12769,55.3173
10000,3.0512e-07,22.869,1,0.24477,11.0052,15.4138,0.0417743,0.000402387,0.00780458,638,12769,55.3292
10100,3.05431e-07,22.8145,1,0.244882,10.9793,15.3894,0.0419639,0.0391319,0.0371458,638,12769,55.344
10200,3.05275e-07,22.7582,1,0.24477,10.9512,15.3659,0.0419017,-9.02154e-05,0.00748078,638,12769,55.3536
10300,3.04622e-07,22.7032,1,0.244882,10.9262,15.3428,0.0424308,0.00538595,0.0119766,638,12769,55.3872
10400,3.04871e-07,22.6484,1,0.244658,10.8997,15.3228,0.0419115,0.00837542,0.0139053,638,12769,55.4238
10500,3.0375e-07,22.5983,1,0.244882,10.8743,15.3047,0.042424,-0.00432981,0.00594155,638,12769,55.441
10600,3.04622e-07,22.5463,1,0.24477,10.8484,15.2845,0.042762,-0.0239845,-0.00531387,638,12769,55.4588
10700,3.02879e-07,22.4912,1,0.244546,10.8211,15.263,0.0420129,-0.0305697,-0.00981268,638,12769,55.4875
10800,3.0431e-07,22.4369,1,0.243875,10.7953,15.2404,0.0420655,-0.0153822,-0.000513556,638,12769,55.5047
10900,3.03844e-07,22.3802,1,0.24354,10.767,15.2143,0.0413376,-0.00960697,0.00235663,638,12769,55.5282
11000,3.02287e-07,22.3243,1,0.243428,10.7404,15.1898,0.0410234,-0.00119594,0.00769686,638,12769,55.5685
11100,3.02225e-07,22.2742,1,0.243316,10.7122,15.1705,0.041227,-0.00155393,0.00770134,638,12769,55.6429
11200,3.00607e-07,22.2228,1,0.24298,10.6848,15.1515,0.0415301,0.00126523,0.00992742,638,12769,55.6968
11300,3.02132e-07,22.1713,1,0.242868,10.6587,15.1322,0.0415308,-0.00286533,0.00738045,638,12769,55.7679
11400,3.01136e-07,22.114,1,0.242533,10.6281,15.1104,0.0411837,-0.0148139,-0.000605354,638,12769,55.8181
11500,2.99611e-07,22.0638,1,0.242645,10.6019,15.0927,0.0414902,-0.00770931,0.00452954,638,12769,55.8895
11600,2.99206e-07,22.016,1,0.242756,10.5752,15.0784,0.0409138,-0.0201788,-0.00448298,638,12769,55.9679
11700,2.99548e-07,21.9716,1,0.242756,10.5506,15.0655,0.0410991,-0.0172778,-0.00222199,638,12769,56.0285
11800,2.98895e-07,21.926,1,0.243204,10.5272,15.0524,0.0406385,0.00904556,0.0145076,638,12769,56.0897
11900,2.99113e-07,21.8706,1,0.242645,10.4982,15.0296,0.0405367,0.00216347,0.00959865,638,12769,56.1419
12000,2.98179e-07,21.8196,1,0.242868,10.4717,15.0122,0.0405523,0.00195445,0.00948299,638,12769,56.2433
12100,2.98739e-07,21.7615,1,0.243428,10.4414,14.9882,0.0400488,0.0107929,0.0151691,638,12769,56.3338
12200,2.98085e-07,21.7023,1,0.24354,10.4092,14.9654,0.0389114,0.0204547,0.0215993,638,12769,56.4475
12300,2.98303e-07,21.651,1,0.243092,10.3807,14.9476,0.0395875,0.00313113,0.00891285,638,12769,56.5532
12400,2.97868e-07,21.5926,1,0.243428,10.349,14.9293,0.0397511,0.00778076,0.0126934,638,12769,56.6775
12500,2.97401e-07,21.5356,1,0.242868,10.3159,14.91,0.0399687,-0.00780596,0.00198196,638,12769,56.7892
12600,2.97619e-07,21.4776,1,0.242533,10.2861,14.8899,0.0399015,-0.00410631,0.00464285,638,12769,56.8784
12700,2.97245e-07,21.4163,1,0.242868,10.2528,14.8701,0.03959,0.00778983,0.0127991,638,12769,56.9877
12800,2.95502e-07,21.3585,1,0.242756,10.2222,14.8502,0.0396952,0.00573995,0.0115783,638,12769,57.1428
12900,2.96311e-07,21.2963,1,0.243204,10.1885,14.8304,0.0400095,-6.03572e-05,0.00803482,638,12769,57.3353
13000,2.95689e-07,21.2307,1,0.242756,10.1541,14.8074,0.0401875,-0.0219884,-0.00597246,638,12769,57.5436
13100,2.96125e-07,21.1675,1,0.242868,10.1184,14.7888,0.040597,-0.0127554,0.000543606,638,12769,57.7998
13200,2.96218e-07,21.1066,1,0.242085,10.0843,14.7696,0.0403814,-0.0112719,0.00107116,638,12769,58.0878
13300,2.95813e-07,21.0457,1,0.241973,10.0491,14.7523,0.0402031,-0.011115,0.000619779,638,12769,58.3903
13400,2.94631e-07,20.9844,1,0.241302,10.0143,14.7356,0.0402001,-0.0101812,0.000997427,638,12769,58.6833
13500,2.94382e-07,20.9207,1,0.240967,9.97801,14.7182,0.0405629,-0.0189881,-0.00422598,638,12769,59.0014
13600,2.93821e-07,20.859,1,0.240519,9.94204,14.7029,0.0402622,-0.00613948,0.00340681,638,12769,59.333
13700,2.93884e-07,20.7996,1,0.240295,9.90819,14.6878,0.041125,-0.0247389,-0.0068395,638,12769,59.6353
13800,2.93635e-07,20.7276,1,0.240967,9.86937,14.6652,0.0414415,-0.0268896,-0.00739468,638,12769,60.0396
13900,2.93821e-07,20.6589,1,0.240631,9.83049,14.647,0.0413304,-0.0447846,-0.0176294,638,12769,60.3859
14000,2.93323e-07,20.59,1,0.240967,9.79384,14.6309,0.0406229,-0.0263233,-0.00788692,638,12769,60.7259
14100,2.94973e-07,20.5227,1,0.240743,9.7548,14.6159,0.0404284,-0.0276152,-0.00855978,638,12769,61.0595
14200,2.94195e-07,20.4471,1,0.240407,9.71155,14.5954,0.0404041,-0.0163543,-0.00106005,638,12769,61.5854
14300,2.93666e-07,20.368,1,0.240407,9.66681,14.5723,0.0397798,-0.0147952,-0.00059431,638,12769,62.417
14400,2.94631e-07,20.2904,1,0.23996,9.62385,14.5506,0.0396,-0.00437503,0.00610763,638,12769,63.4922
14500,2.9572e-07,20.2084,1,0.240743,9.57645,14.5268,0.0396396,-0.0271271,-0.00682901,638,12769,64.8838
14600,2.94817e-07,20.134,1,0.240519,9.53246,14.5079,0.0387567,0.000256504,0.00906262,638,12769,66.6372
14700,2.93728e-07,20.0573,1,0.240519,9.48854,14.4892,0.0387476,-0.0105499,0.00228366,638,12769,68.6003
14800,2.94288e-07,19.9769,1,0.23996,9.44293,14.4704,0.0389209,-0.0114344,0.00168988,638,12769,70.8556
14900,2.93448e-07,19.8939,1,0.239624,9.39615,14.4505,0.0383582,-0.016932,-0.00294095,638,12769,73.3576
15000,2.92794e-07,19.8122,1,0.240072,9.34932,14.4324,0.0389656,-0.0363361,-0.0142222,638,12769,76.2128
15100,2.91362e-07,19.7289,1,0.240183,9.30332,14.4148,0.0396897,-0.0538419,-0.0236025,638,12769,79.5067
15200,2.9239e-07,19.647,1,0.239736,9.25893,14.399,0.0406076,-0.0663342,-0.0300872,638,12769,83.3137
15300,2.9074e-07,19.5646,1,0.240183,9.21293,14.3838,0.0399962,-0.0481058,-0.0241426,638,12769,87.421
15400,2.90771e-07,19.4803,1,0.241302,9.16464,14.3714,0.0407331,-0.0647453,-0.0340841,638,12769,91.7727
15500,2.90242e-07,19.3969,1,0.241078,9.11744,14.3593,0.0410535,-0.0781607,-0.0435182,638,12769,96.3455
15600,2.88779e-07,19.308,1,0.240855,9.06478,14.3475,0.0412125,-0.0652277,-0.0363235,638,12769,101.73
15700,2.88468e-07,19.2248,1,0.240295,9.01906,14.3398,0.0418036,-0.0805731,-0.0444182,638,12769,107.534
15800,2.88655e-07,19.1385,1,0.240631,8.96765,14.3343,0.04301,-0.0996524,-0.0525557,638,12769,112.649
15900,2.88468e-07,19.0508,1,0.240855,8.91597,14.3277,0.043368,-0.109832,-0.059718,638,12769,117.506
16000,2.88188e-07,18.9591,1,0.240855,8.86333,14.3188,0.0440967,-0.0950733,-0.0553252,638,12769,123.242
16100,2.87939e-07,18.8651,1,0.242085,8.8085,14.3122,0.0448822,-0.0676882,-0.0429653,638,12769,129.188
16200,2.89028e-07,18.7679,1,0.24175,8.75327,14.3033,0.0467846,-0.0885898,-0.0580468,638,12769,136.109
16300,2.86912e-07,18.6737,1,0.241526,8.70005,14.2971,0.0496118,-0.116495,-0.0753742,638,12769,141.903
16400,2.87596e-07,18.5729,1,0.241526,8.63963,14.2854,0.0518463,-0.140267,-0.0909528,638,12769,149.182
16500,2.88561e-07,18.4711,1,0.241302,8.58443,14.2772,0.0536937,-0.144564,-0.0962715,638,12769,160.72
16600,2.87036e-07,18.3723,1,0.242197,8.52583,14.2713,0.0551581,-0.154099,-0.109337,638,12769,171.468
16700,2.87752e-07,18.2704,1,0.242309,8.46812,14.269,0.0583584,-0.1687,-0.115247,638,12769,185.104
16800,2.86165e-07,18.1768,1,0.241638,8.41724,14.27,0.0583735,-0.147872,-0.114847,638,12769,207.879
16900,2.91829e-07,18.0589,1,0.240743,8.34981,14.2659,0.0592378,-0.108237,-0.0968922,638,12769,224.5
17000,2.89837e-07,17.9648,1,0.240519,8.2951,14.2817,0.0604997,-0.105202,-0.0941974,638,12769,238.634
17100,2.93417e-07,17.8359,1,0.240072,8.22308,14.2745,0.0638581,-0.0924054,-0.0729392,638,12769,248.028
17200,2.93448e-07,17.7205,1,0.240519,8.15907,14.2817,0.0662629,-0.0945754,-0.0681076,638,12769,254.833
17300,2.97712e-07,17.5706,1,0.239736,8.0773,14.2708,0.0690818,-0.119943,-0.0790716,638,12769,257.103
17400,2.95751e-07,17.4534,1,0.240967,8.01096,14.2779,0.0691048,-0.114898,-0.0879152,638,12769,259.972
17500,2.97121e-07,17.3078,1,0.240743,7.9304,14.273,0.0729424,-0.133134,-0.1007,638,12769,252.817
17600,2.95907e-07,17.1675,1,0.241302,7.85281,14.2728,0.0742781,-0.117893,-0.0961493,638,12769,256.896
17700,2.96e-07,17.0275,1,0.241638,7.77193,14.2742,0.0761458,-0.1076,-0.0849497,638,12769,260.809
17800,2.97307e-07,16.8523,1,0.242645,7.67854,14.2539,0.0756303,-0.0671006,-0.0563063,638,12769,253.761
17900,2.95689e-07,16.6938,1,0.243651,7.59239,14.2516,0.074799,-0.0427574,-0.0409396,638,12769,249.627
18000,2.95097e-07,16.5208,1,0.243875,7.49763,14.2481,0.0749597,-0.0556808,-0.052813,638,12769,245.993
18100,2.92483e-07,16.3637,1,0.245106,7.41153,14.249,0.0733268,-0.0381376,-0.0393772,638,12769,244.534
18200,2.91985e-07,16.1905,1,0.246672,7.3099,14.2386,0.0729449,-0.0588435,-0.0566321,638,12769,241.023
18300,2.8937e-07,16.0263,1,0.247231,7.22173,14.2371,0.0727734,-0.0732979,-0.0724377,638,12769,240.675
18400,2.89557e-07,15.8359,1,0.248574,7.11491,14.2259,0.0715981,-0.0800239,-0.0806769,638,12769,237.442
18500,2.89619e-07,15.6571,1,0.25014,7.01317,14.2198,0.0717496,-0.0993859,-0.0963082,638,12769,230.177
18600,2.86912e-07,15.4849,1,0.250587,6.9192,14.2199,0.0741549,-0.157319,-0.140874,638,12769,225.75
18700,2.83643e-07,15.3106,1,0.252153,6.81856,14.2247,0.0750265,-0.190587,-0.174549,638,12769,225.032
18800,2.85262e-07,15.1203,1,0.254167,6.71395,14.2195,0.0774537,-0.231281,-0.212622,638,12769,223.044
18900,2.84266e-07,14.9475,1,0.254503,6.61576,14.2252,0.078895,-0.237476,-0.235319,638,12769,227.134
19000,2.82959e-07,14.7542,1,0.25551,6.50815,14.2238,0.0784849,-0.217361,-0.226075,638,12769,232.532
19100,2.82896e-07,14.5647,1,0.255957,6.4044,14.2244,0.0789092,-0.194286,-0.208433,638,12769,238.233
19200,2.82025e-07,14.3872,1,0.25674,6.30675,14.2349,0.0791691,-0.15448,-0.182525,638,12769,254.047
19300,2.85511e-07,14.2107,1,0.257635,6.20885,14.2505,0.0814061,-0.104848,-0.144832,638,12769,271.964
19400,2.89277e-07,14.0045,1,0.260096,6.09948,14.2561,0.0871968,-0.0991076,-0.139109,638,12769,283.18
19500,2.90958e-07,13.8039,1,0.26211,5.99166,14.2756,0.0916335,-0.103829,-0.140719,638,12769,288.911
19600,2.90864e-07,13.5872,1,0.263005,5.87243,14.2853,0.0938788,-0.100771,-0.135183,638,12769,288.249
19700,2.94257e-07,13.3673,1,0.264459,5.74952,14.2873,0.0921759,-0.0482467,-0.090476,638,12769,288.258
19800,2.88125e-07,13.1664,1,0.266585,5.63356,14.3146,0.0955996,-0.0687857,-0.104997,638,12769,294.069
19900,2.91923e-07,12.9277,1,0.268486,5.5012,14.3165,0.0988454,-0.0857034,-0.105277,638,12769,298.018
20000,2.8853e-07,12.7135,1,0.271171,5.38599,14.3313,0.0986018,-0.033012,-0.0542069,638,12769,304.517
20100,2.92639e-07,12.4459,1,0.272961,5.2388,14.3369,0.102554,-0.0444226,-0.0631964,638,12769,302.384
20200,2.91051e-07,12.2025,1,0.274527,5.11035,14.343,0.105409,-0.0328217,-0.0511602,638,12769,297.558
20300,2.86694e-07,11.9611,1,0.276988,4.98167,14.3514,0.106597,-0.0449697,-0.0657776,638,12769,294.858
20400,2.85947e-07,11.7231,1,0.278555,4.857,14.359,0.108645,-0.0303973,-0.0471423,638,12769,299.039
20500,2.8825e-07,11.4633,1,0.282134,4.71871,14.3609,0.10825,-0.00555699,-0.0258056,638,12769,301.857
20600,2.87316e-07,11.2065,1,0.284148,4.58621,14.3644,0.106676,0.0231179,0.00493941,638,12769,301.871
20700,2.83425e-07,10.9536,1,0.28907,4.45878,14.3702,0.104511,0.0455238,0.0320518,638,12769,307.166
20800,2.86849e-07,10.6706,1,0.29444,4.11498,14.413,0.101791,0.0532742,0.0419232,638,12769,312.3
20900,2.87472e-07,10.3945,1,0.297796,3.96871,14.4227,0.102433,0.0432245,0.029582,638,12769,310.846
21000,2.83301e-07,10.1467,1,0.3016,3.83213,14.4619,0.105449,0.0185863,0.00318389,638,12769,314.403
21100,2.85511e-07,9.85212,1,0.306634,3.68438,14.4681,0.108236,0.00661716,-0.00486555,638,12769,308.171
21200,2.80842e-07,9.5873,1,0.312563,3.54578,14.498,0.110515,-0.0231133,-0.0285339,638,12769,313.147
21300,2.81527e-07,9.2961,1,0.318939,3.39887,14.5142,0.112631,-0.00181371,-0.00858038,638,12769,313.815
21400,2.79192e-07,9.00181,1,0.324757,3.25268,14.5324,0.113896,0.0281518,0.0166324,638,12769,315.42
21500,2.75333e-07,8.72835,1,0.33035,3.11759,14.5559,0.116491,0.0455066,0.0330508,638,12769,320.793
21600,2.77979e-07,8.41493,1,0.338517,2.96285,14.5629,0.119309,0.0444678,0.0273851,638,12769,319.962
21700,2.72096e-07,8.11593,1,0.345229,2.82398,14.6031,0.123931,0.0516813,0.0267686,638,12769,318.718
21800,2.72469e-07,7.80439,1,0.351717,2.67665,14.641,0.130549,0.0222014,-0.0187012,638,12769,325.83
21900,2.72283e-07,7.51414,1,0.361114,2.54567,14.6792,0.135091,-0.0139373,-0.0626099,638,12769,339.868
22000,2.7194e-07,7.18561,1,0.373308,2.40011,14.6955,0.136204,-0.0289803,-0.0841797,638,12769,351.432
22100,2.76236e-07,6.86166,1,0.383824,2.26115,14.7007,0.142805,-0.0630848,-0.130584,638,12769,359.415
22200,2.74804e-07,6.54068,1,0.396689,2.12058,14.7161,0.150887,-0.116941,-0.190872,638,12769,368.829
22300,2.78383e-07,6.18744,1,0.41291,1.97755,14.7067,0.157246,-0.127295,-0.203623,638,12769,366.506
22400,2.73092e-07,5.82949,1,0.429802,1.82653,14.7301,0.162489,-0.167849,-0.240463,638,12769,370.102
22500,2.74026e-07,5.45769,1,0.450274,1.67578,14.7277,0.165997,-0.181856,-0.251354,638,12769,370.776
